block,iucr,primary_type,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,latitude,longitude
093XX S OGLESBY AVE,143A,WEAPONS VIOLATION,True,False,413,4.0,7.0,48.0,15,1193471.0,1843485.0,2010,41.725472785,-87.566896681
012XX W 76TH ST,1750,OFFENSE INVOLVING CHILDREN,False,False,612,6.0,17.0,71.0,20,1169395.0,1854429.0,2003,41.756059048000004,-87.654771544
032XX N KIMBALL AVE,0460,BATTERY,False,False,1732,17.0,35.0,21.0,08B,1153154.0,1921264.0,2005,41.93979843,-87.71252108
0000X N MAYFIELD AVE,0530,ASSAULT,True,False,1513,15.0,29.0,25.0,04A,1137162.0,1899692.0,2002,41.880905053,-87.771816376
016XX W 119TH ST,0340,ROBBERY,False,False,2234,22.0,34.0,75.0,03,1167330.0,1825787.0,2019,41.677505384,-87.663156386
033XX N CLARK ST,0910,MOTOR VEHICLE THEFT,False,False,1924,19.0,44.0,6.0,07,1169347.0,1922477.0,2012,41.942789734,-87.65297166299999
100XX S HALSTED ST,1811,NARCOTICS,True,False,2232,22.0,34.0,73.0,18,1172748.0,1838323.0,2009,41.711788761,-87.64295701
030XX N NEVA AVE,1305,CRIMINAL DAMAGE,False,False,2511,25.0,36.0,18.0,14,1127926.0,1919553.0,2008,41.935567148000004,-87.805282028
002XX S LARAMIE AVE,0520,ASSAULT,False,True,1522,15.0,29.0,25.0,04A,1141756.0,1898612.0,2002,41.877857676,-87.754974025
008XX N HERMITAGE AVE,1220,DECEPTIVE PRACTICE,True,False,1322,12.0,1.0,24.0,11,1164567.0,1906021.0,2007,41.897736203,-87.67100751299999
039XX W LEXINGTON ST,2024,NARCOTICS,True,False,1132,11.0,24.0,26.0,18,1150212.0,1896407.0,2015,41.871646346,-87.723982869
046XX N HERMITAGE AVE,0486,BATTERY,False,True,1912,19.0,47.0,3.0,08B,1163962.0,1930873.0,2018,41.965944335,-87.67252608700001
035XX N KILDARE AVE,1310,CRIMINAL DAMAGE,False,False,1731,17.0,30.0,16.0,14,1147094.0,1923085.0,2007,41.944913678,-87.734746879
030XX W LAWRENCE AVE,1310,CRIMINAL DAMAGE,False,False,1713,17.0,33.0,14.0,14,1155398.0,1931737.0,2010,41.968492128,-87.703990996
003XX E 132ND PL,0820,THEFT,False,False,533,5.0,9.0,54.0,06,1180828.0,1817697.0,2011,41.655006476,-87.613996811
005XX E BROWNING AVE,2095,NARCOTICS,True,False,212,2.0,4.0,35.0,18,1180530.0,1881417.0,2007,41.829868313,-87.613135895
020XX S MICHIGAN AVE,051A,ASSAULT,False,False,134,1.0,2.0,33.0,04A,1177528.0,1890620.0,2003,41.855190551,-87.623871195
050XX W WEST END AVE,0620,BURGLARY,False,False,1532,15.0,28.0,25.0,05,1142797.0,1900514.0,2012,41.883057686,-87.75110430299999
018XX S DRAKE AVE,1310,CRIMINAL DAMAGE,False,False,1021,10.0,24.0,29.0,14,1152999.0,1890699.0,2013,41.855928202,-87.71390182399999
046XX S ASHLAND AVE,2024,NARCOTICS,True,False,924,9.0,3.0,61.0,18,1166461.0,1873638.0,2012,41.808833959,-87.664976847
067XX S JEFFERY BLVD,1811,NARCOTICS,True,False,332,3.0,5.0,43.0,18,1190703.0,1860780.0,2009,41.772998982,-87.576478539
034XX W AUGUSTA BLVD,1811,NARCOTICS,True,False,1121,11.0,27.0,23.0,18,1153429.0,1906451.0,2013,41.899144828000004,-87.711904875
071XX S HALSTED ST,1330,CRIMINAL TRESPASS,True,False,733,7.0,6.0,68.0,26,1172205.0,1857428.0,2010,41.764227396,-87.644385503
003XX W 118TH ST,0430,BATTERY,True,False,522,5.0,34.0,53.0,04B,1175937.0,1826671.0,2003,41.679743192,-87.63162574200001
026XX S INDIANA AVE,1155,DECEPTIVE PRACTICE,False,False,133,1.0,4.0,35.0,11,1178035.0,1886949.0,2018,41.845105566,-87.62212189200001
060XX S CALIFORNIA AVE,0610,BURGLARY,False,False,825,8.0,15.0,66.0,05,1158747.0,1864447.0,2007,41.783773756,-87.693521241
003XX W 103RD ST,1320,CRIMINAL DAMAGE,False,False,511,5.0,9.0,49.0,14,1175545.0,1836618.0,2017,41.707048002,-87.63276449600001
053XX N LUNA AVE,0810,THEFT,False,False,1623,16.0,45.0,11.0,06,1138182.0,1935098.0,2016,41.978044571,-87.767212541
003XX E OHIO ST,0820,THEFT,False,False,1834,18.0,42.0,8.0,06,1178915.0,1904276.0,2015,41.892631803,-87.618362824
002XX N ADA ST,0810,THEFT,False,False,1215,12.0,27.0,28.0,06,1167382.0,1901884.0,2014,41.886323884,-87.660787465
077XX S PHILLIPS AVE,0620,BURGLARY,False,False,421,4.0,7.0,43.0,05,1193872.0,1854166.0,2017,41.754772559,-87.565078555
035XX S RHODES AVE,2027,NARCOTICS,True,False,212,2.0,4.0,35.0,18,1180172.0,1881335.0,2004,41.829651528,-87.614451899
007XX E 38TH ST,0320,ROBBERY,False,False,212,2.0,4.0,36.0,03,1181597.0,1879938.0,2013,41.825785219000004,-87.60926685700001
040XX S CALUMET AVE,2027,NARCOTICS,False,False,213,2.0,3.0,38.0,18,1179098.0,1878300.0,2013,41.821347845,-87.618484999
030XX N FRANCISCO AVE,0610,BURGLARY,True,False,1411,14.0,33.0,21.0,05,1156512.0,1920255.0,2008,41.936962268,-87.700206749
0000X W WASHINGTON ST,1330,CRIMINAL TRESPASS,True,False,113,1.0,42.0,32.0,26,1175735.0,1900816.0,2003,41.883209492,-87.630145683
001XX E WALTON ST,0820,THEFT,False,False,1833,18.0,42.0,8.0,06,1177614.0,1906959.0,2004,41.90002373,-87.62305924
093XX S HALSTED ST,1330,CRIMINAL TRESPASS,False,False,2223,22.0,21.0,73.0,26,1172618.0,1842952.0,2008,41.724494263000004,-87.643297231
021XX W 59TH ST,0810,THEFT,False,False,714,7.0,15.0,67.0,06,1163192.0,1865506.0,2003,41.786587871,-87.677194557
075XX W BIRCHWOOD AVE,2826,OTHER OFFENSE,False,False,1611,16.0,41.0,9.0,26,1125284.0,1949202.0,2016,42.016971422,-87.814331596
043XX S TALMAN AVE,1811,NARCOTICS,True,False,912,9.0,12.0,58.0,18,1159426.0,1875691.0,2008,41.814614881,-87.69072357600001
023XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,True,False,1414,14.0,35.0,22.0,14,1157318.0,1915348.0,2005,41.923480733000005,-87.69737834
068XX N RAVENSWOOD AVE,1360,CRIMINAL TRESPASS,True,False,2424,24.0,49.0,1.0,26,1163109.0,1945344.0,2014,42.005671259,-87.675253575
015XX E 53RD ST,0860,THEFT,False,False,2132,2.0,4.0,41.0,06,1187505.0,1870429.0,2003,41.799553224,-87.58789475299999
044XX S ARTESIAN AVE,2825,OTHER OFFENSE,False,False,922,9.0,12.0,58.0,26,1160762.0,1875202.0,2013,41.813245486,-87.685836455
026XX N NARRAGANSETT AVE,0810,THEFT,False,False,2512,25.0,36.0,19.0,06,1133296.0,1916891.0,2014,41.928169853,-87.785609062
038XX N OSCEOLA AVE,1310,CRIMINAL DAMAGE,False,False,1631,16.0,36.0,17.0,14,1125718.0,1924627.0,2011,41.949527859,-87.81328361700001
044XX S KOMENSKY AVE,0610,BURGLARY,False,False,815,8.0,14.0,57.0,05,1150092.0,1874852.0,2010,41.812498984,-87.72498398100001
008XX N STATE ST,1210,DECEPTIVE PRACTICE,True,False,1832,18.0,42.0,8.0,11,1176223.0,1905805.0,2003,41.896888585999996,-87.628203192
110XX S LONGWOOD DR,0820,THEFT,False,False,2212,22.0,19.0,75.0,06,1164958.0,1831162.0,2002,41.692305630999996,-87.67168759399999
071XX S ST LAWRENCE AVE,1780,OFFENSE INVOLVING CHILDREN,False,False,323,3.0,6.0,69.0,20,1181471.0,1857834.0,2018,41.765132826,-87.610411078
005XX E 67TH ST,0890,THEFT,False,False,321,3.0,20.0,42.0,06,1181169.0,1860714.0,2006,41.773042796,-87.611429387
001XX S CENTRAL AVE,0110,HOMICIDE,True,True,1513,15.0,29.0,25.0,01A,1139076.0,1898876.0,2001,41.878631263,-87.764808046
016XX E 71ST ST,0915,MOTOR VEHICLE THEFT,False,False,332,3.0,5.0,43.0,07,1188642.0,1858271.0,2006,41.7661636,-87.58411363799999
083XX S KINGSTON AVE,0486,BATTERY,False,True,423,4.0,7.0,46.0,08B,1194622.0,1850139.0,2012,41.743703739000004,-87.56246229700001
049XX W POTOMAC AVE,1153,DECEPTIVE PRACTICE,False,False,2533,25.0,37.0,25.0,11,1143120.0,1908196.0,2018,41.904131971999995,-87.74972634299999
014XX W 69TH ST,0420,BATTERY,True,False,725,7.0,17.0,67.0,04B,1167725.0,1858985.0,2018,41.7685973,-87.660761186
044XX S ARCHER AVE,1305,CRIMINAL DAMAGE,True,False,821,8.0,14.0,58.0,14,1154791.0,1874681.0,2006,41.811937160999996,-87.707752434
051XX N LOTUS AVE,1320,CRIMINAL DAMAGE,False,False,1623,16.0,45.0,11.0,14,1139081.0,1933640.0,2017,41.974027345,-87.763942055
095XX S HARVARD AVE,0460,BATTERY,True,False,511,5.0,21.0,49.0,08B,1175628.0,1841630.0,2011,41.720799776999996,-87.63231111799999
006XX E GRAND AVE,0890,THEFT,False,False,1834,18.0,42.0,8.0,06,1180796.0,1904058.0,2009,41.891990384,-87.61146150200001
080XX S CALIFORNIA AVE,2860,PUBLIC PEACE VIOLATION,True,False,835,8.0,18.0,70.0,24,1159106.0,1851296.0,2004,41.747678119,-87.692564198
012XX S PRAIRIE AVE,0820,THEFT,False,False,132,1.0,2.0,33.0,06,1178107.0,1894675.0,2013,41.866304579,-87.621622648
017XX W 95TH ST,0890,THEFT,False,False,2221,22.0,19.0,72.0,06,1166479.0,1841692.0,2010,41.721169466,-87.665820118
054XX S ASHLAND AVE,0820,THEFT,True,False,932,9.0,16.0,61.0,06,1166600.0,1868591.0,2006,41.794981438,-87.664611042
045XX W WASHINGTON BLVD,1513,PROSTITUTION,True,False,1113,11.0,28.0,26.0,16,1146053.0,1900109.0,2003,41.881885079,-87.739158269
002XX E 51ST ST,1811,NARCOTICS,True,False,224,2.0,3.0,38.0,18,1178574.0,1871257.0,2007,41.802033196,-87.620621557
053XX S PULASKI RD,1152,DECEPTIVE PRACTICE,False,False,815,8.0,23.0,62.0,11,1150608.0,1868908.0,2006,41.796177739,-87.723246029
069XX S ASHLAND AVE,0820,THEFT,False,False,735,7.0,17.0,67.0,06,1166876.0,1858796.0,2010,41.768096835,-87.66387858899999
061XX S WESTERN AVE,0860,THEFT,True,False,825,8.0,15.0,66.0,06,1161427.0,1863804.0,2009,41.781954133,-87.683713146
029XX W 61ST ST,0650,BURGLARY,False,False,823,8.0,15.0,66.0,05,1157630.0,1864046.0,2008,41.782696089,-87.697627468
019XX N LOWELL AVE,0820,THEFT,False,False,2534,25.0,31.0,20.0,06,1147083.0,1912476.0,2017,41.91580182,-87.735059409
045XX N GREENVIEW AVE,0620,BURGLARY,False,False,1922,19.0,47.0,3.0,05,1165258.0,1930276.0,2005,41.964278617,-87.66777801100001
036XX W IRVING PARK RD,0560,ASSAULT,False,False,1732,17.0,33.0,16.0,08A,1151455.0,1926336.0,2015,41.953749975,-87.718631773
069XX N WESTERN AVE,0560,ASSAULT,False,False,2411,24.0,50.0,2.0,08A,1159066.0,1945768.0,2015,42.006919040999996,-87.690116435
033XX N LAKEWOOD AVE,0841,THEFT,False,False,1924,19.0,44.0,6.0,06,1167042.0,1922128.0,2010,41.941881951999996,-87.66145364799999
011XX S FAIRFIELD AVE,2092,NARCOTICS,True,False,1135,11.0,28.0,29.0,26,1158181.0,1894942.0,2005,41.867467276,-87.69476540299999
008XX E 90TH PL,0560,ASSAULT,False,True,633,6.0,8.0,44.0,08A,1183340.0,1845147.0,2005,41.730275039,-87.603954889
004XX W 79TH ST,0610,BURGLARY,False,False,621,6.0,17.0,69.0,05,1174903.0,1852547.0,2004,41.750773621,-87.634642001
076XX S PHILLIPS AVE,0920,MOTOR VEHICLE THEFT,False,False,421,4.0,7.0,43.0,07,1193855.0,1854881.0,2005,41.756734991,-87.56511745600001
011XX S CANAL ST,0860,THEFT,True,False,124,1.0,2.0,28.0,06,1173305.0,1895394.0,2016,41.868385458,-87.639229711
083XX S INGLESIDE AVE,0460,BATTERY,False,False,632,6.0,8.0,44.0,08B,1184006.0,1849890.0,2015,41.743274841,-87.60136737399999
023XX W BARRY AVE,0820,THEFT,False,False,1931,19.0,1.0,5.0,06,1160244.0,1920533.0,2015,41.937648667,-87.68648339399999
054XX N LUDLAM AVE,0890,THEFT,False,False,1623,16.0,45.0,11.0,06,1139779.0,1935715.0,2012,41.979708556999995,-87.76132433
007XX N LOTUS AVE,0820,THEFT,False,False,1524,15.0,37.0,25.0,06,1139779.0,1904403.0,2005,41.893785240999996,-87.76209164
075XX N WESTERN AVE,1811,NARCOTICS,True,False,2411,24.0,50.0,2.0,18,1159016.0,1949895.0,2005,42.018244679,-87.690186314
064XX S HOYNE AVE,0486,BATTERY,False,True,726,7.0,15.0,67.0,08B,1163467.0,1862027.0,2010,41.777035272,-87.67628373
019XX S UNION AVE,0810,THEFT,False,False,1233,12.0,25.0,31.0,06,1171832.0,1891073.0,2003,41.856560861999995,-87.64476458899999
065XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,False,False,312,3.0,20.0,69.0,03,1180043.0,1861837.0,2013,41.776150283,-87.61552262299999
034XX W FOSTER AVE,0620,BURGLARY,False,False,1712,17.0,39.0,13.0,05,1152335.0,1934332.0,2008,41.975674155,-87.71518471700001
029XX E 78TH ST,0910,MOTOR VEHICLE THEFT,False,False,421,4.0,7.0,43.0,07,1197047.0,1853969.0,2013,41.754153586,-87.55344990399999
051XX N LINCOLN AVE,4651,OTHER OFFENSE,False,False,2031,20.0,40.0,4.0,26,1158558.0,1934222.0,2004,41.975246808,-87.69230342799999
056XX S JUSTINE ST,0460,BATTERY,False,False,713,7.0,16.0,67.0,08B,1166970.0,1867349.0,2012,41.791565336,-87.663289748
001XX S DEARBORN ST,1330,CRIMINAL TRESPASS,True,False,123,1.0,42.0,32.0,26,1175959.0,1899607.0,2010,41.879886887,-87.62935956700001
109XX S MICHIGAN AVE,0313,ROBBERY,True,False,513,5.0,9.0,49.0,03,1178853.0,1832451.0,2002,41.695538686999996,-87.620776942
109XX S VERNON AVE,0820,THEFT,False,False,513,5.0,9.0,49.0,06,1181186.0,1832480.0,2006,41.695564986,-87.612234211
004XX W 94TH ST,1812,NARCOTICS,True,False,2223,22.0,21.0,73.0,18,1174860.0,1842570.0,2002,41.723396393,-87.635096193
005XX N RUSH ST,2022,NARCOTICS,True,False,1834,18.0,42.0,8.0,18,1177008.0,1904031.0,2019,41.892002902,-87.625373807
007XX N LOTUS AVE,2017,NARCOTICS,True,False,1524,15.0,37.0,25.0,18,1139781.0,1904361.0,2004,41.893669951999996,-87.762085322
006XX N RIDGEWAY AVE,0486,BATTERY,False,True,1122,11.0,27.0,23.0,08B,1151272.0,1904030.0,2018,41.892543961,-87.71989110700001
055XX N HARLEM AVE,1305,CRIMINAL DAMAGE,False,False,1612,16.0,41.0,10.0,14,1127370.0,1936569.0,2006,41.982270338,-87.80694126200001
008XX E 87TH ST,0610,BURGLARY,False,False,632,6.0,8.0,44.0,05,1183616.0,1847481.0,2017,41.736673376,-87.60287126
014XX W GREENLEAF AVE,0890,THEFT,False,False,2423,24.0,49.0,1.0,06,1165630.0,1947066.0,2016,42.01034291,-87.66592922
045XX N SHERIDAN RD,0320,ROBBERY,False,False,2313,19.0,46.0,3.0,03,1168792.0,1930454.0,2005,41.964690993000005,-87.65477939799999
033XX W 62ND ST,0420,BATTERY,False,False,823,8.0,15.0,66.0,04B,1155278.0,1863320.0,2004,41.780751230999996,-87.706270095
015XX W ARTHUR AVE,2825,OTHER OFFENSE,False,False,2432,24.0,40.0,1.0,26,1164988.0,1943267.0,2008,41.999932085,-87.668399923
023XX S STATE ST,1350,CRIMINAL TRESPASS,True,False,134,1.0,3.0,33.0,26,1176683.0,1888842.0,2005,41.850330711,-87.62702637299999
010XX S RACINE AVE,1811,NARCOTICS,True,False,1232,12.0,25.0,28.0,18,1168534.0,1895545.0,2005,41.868904337,-87.656740576
002XX W ONTARIO ST,0810,THEFT,False,False,1831,18.0,42.0,8.0,06,1174452.0,1904439.0,2004,41.893179964,-87.63474857899999
047XX S WESTERN BLVD,2022,NARCOTICS,True,False,915,9.0,12.0,61.0,18,1161327.0,1873016.0,2004,41.807235133,-87.683824601
125XX S PRINCETON AVE,1780,OFFENSE INVOLVING CHILDREN,False,True,523,5.0,9.0,53.0,26,1176558.0,1821809.0,2014,41.666387196,-87.62949798
012XX W 86TH ST,0486,BATTERY,False,True,613,6.0,21.0,71.0,08B,1169718.0,1847759.0,2010,41.737748662,-87.653780868
055XX S LAFAYETTE AVE,0890,THEFT,False,False,233,2.0,3.0,40.0,06,1176925.0,1868159.0,2007,41.793569348000005,-87.62676245
058XX W DICKENS AVE,0910,MOTOR VEHICLE THEFT,False,False,2515,25.0,29.0,19.0,07,1137311.0,1913202.0,2018,41.917975494000004,-87.770944052
017XX W 71ST ST,0486,BATTERY,False,True,735,7.0,17.0,67.0,08B,1165820.0,1857610.0,2007,41.764864781,-87.667782969
013XX W 72ND PL,051A,ASSAULT,True,False,734,7.0,17.0,67.0,04A,1168533.0,1856686.0,2014,41.762271169,-87.65786564
022XX E 102ND ST,0486,BATTERY,True,False,431,4.0,10.0,51.0,08B,1193040.0,1837781.0,2006,41.709830965,-87.568660995
041XX N DICKINSON AVE,1330,CRIMINAL TRESPASS,True,False,1624,16.0,45.0,15.0,26,1142385.0,1927090.0,2007,41.955992695,-87.75195562
067XX S CHAPPEL AVE,0620,BURGLARY,False,False,331,3.0,5.0,43.0,05,1191036.0,1860752.0,2008,41.7729141,-87.57525877100001
017XX N FAIRFIELD AVE,1310,CRIMINAL DAMAGE,False,False,1421,14.0,1.0,24.0,14,1157763.0,1911555.0,2012,41.91306338,-87.695846841
040XX W WASHINGTON BLVD,2024,NARCOTICS,True,False,1114,11.0,28.0,26.0,18,1149551.0,1900180.0,2013,41.882012735,-87.72631171299999
002XX W SUPERIOR ST,031A,ROBBERY,False,False,1831,18.0,42.0,8.0,03,1174436.0,1905316.0,2007,41.895586858,-87.634781117
047XX W FIFTH AVE,031A,ROBBERY,False,False,1131,11.0,24.0,25.0,03,1144875.0,1895267.0,2014,41.868620336999996,-87.743606075
064XX S DREXEL AVE,0810,THEFT,False,False,314,3.0,20.0,42.0,06,1183500.0,1862502.0,2011,41.777895223,-87.602828944
0000X W ELM ST,0560,ASSAULT,False,False,1824,18.0,42.0,8.0,08A,1175930.0,1908090.0,2006,41.90316534,-87.629210442
001XX S WABASH AVE,0560,ASSAULT,False,False,123,1.0,42.0,32.0,08A,1176831.0,1899724.0,2006,41.88018827,-87.626154195
027XX N DRAKE AVE,0497,BATTERY,False,True,1412,14.0,35.0,22.0,04B,1152246.0,1917977.0,2012,41.930796636,-87.715945276
022XX S HOMAN AVE,0497,BATTERY,False,True,1024,10.0,22.0,30.0,04B,1154048.0,1888874.0,2005,41.85089936,-87.71010007
010XX W LAKE ST,0820,THEFT,False,False,1224,12.0,27.0,28.0,06,1169574.0,1901628.0,2019,41.885573978000004,-87.65274542200001
006XX N CLARK ST,0560,ASSAULT,False,False,1832,18.0,42.0,8.0,08A,1175432.0,1904246.0,2017,41.892628411,-87.63115524
052XX N KIMBALL AVE,1305,CRIMINAL DAMAGE,True,False,1712,17.0,39.0,13.0,14,1152772.0,1934706.0,2008,41.976691769,-87.71356774799999
078XX S STATE ST,0820,THEFT,False,False,623,6.0,6.0,69.0,06,1177638.0,1853215.0,2004,41.752545308,-87.62459954100001
015XX N LAWLER AVE,1506,PROSTITUTION,True,False,2533,25.0,37.0,25.0,16,1142425.0,1909783.0,2003,41.908499824,-87.752239799
065XX S WASHTENAW AVE,0560,ASSAULT,False,True,831,8.0,15.0,66.0,08A,1159500.0,1861246.0,2015,41.774974351,-87.69084813799999
039XX W MONROE ST,0499,BATTERY,True,True,1122,11.0,28.0,26.0,04B,1150076.0,1899369.0,2002,41.879777056,-87.724405032
055XX S EVERETT AVE,1150,DECEPTIVE PRACTICE,False,False,235,2.0,5.0,41.0,11,1188985.0,1868646.0,2018,41.794625200000006,-87.582524405
019XX N NATOMA AVE,2820,OTHER OFFENSE,False,True,2513,25.0,36.0,25.0,26,1131772.0,1912231.0,2003,41.915408819,-87.791317551
051XX S MICHIGAN AVE,0420,BATTERY,False,False,225,2.0,3.0,40.0,04B,1178033.0,1870797.0,2012,41.800783206,-87.622619555
066XX S HALSTED ST,1811,NARCOTICS,True,False,723,7.0,16.0,68.0,18,1172117.0,1860658.0,2009,41.773092839,-87.644613245
081XX S LUELLA AVE,0610,BURGLARY,False,False,414,4.0,8.0,46.0,05,1192602.0,1851491.0,2015,41.747463161999995,-87.569819638
020XX N CLYBOURN AVE,0560,ASSAULT,False,False,1811,18.0,43.0,7.0,08A,1167330.0,1913754.0,2002,41.918897060999996,-87.66063661
022XX W THOME AVE,0610,BURGLARY,False,False,2413,24.0,50.0,2.0,05,1160412.0,1941463.0,2005,41.995078127,-87.68528415600001
003XX W ERIE ST,0460,BATTERY,False,False,1831,18.0,42.0,8.0,08B,1174061.0,1904721.0,2007,41.893962515,-87.63617614799999
034XX N CICERO AVE,502R,OTHER OFFENSE,True,False,1634,16.0,38.0,15.0,26,1143774.0,1922257.0,2006,41.942704544,-87.74697082200001
001XX W 87TH ST,1330,CRIMINAL TRESPASS,True,False,622,6.0,21.0,44.0,26,1176740.0,1847273.0,2007,41.736259984,-87.62806878200001
012XX N WASHTENAW AVE,0460,BATTERY,True,False,1423,14.0,26.0,24.0,08B,1158177.0,1907958.0,2006,41.903184465,-87.694424326
004XX W ONTARIO ST,0610,BURGLARY,False,False,1831,18.0,42.0,8.0,05,1173228.0,1904407.0,2007,41.893119413,-87.63924478700001
045XX S ASHLAND AVE,0810,THEFT,False,False,924,9.0,3.0,61.0,06,1166434.0,1874628.0,2016,41.811551206,-87.665047641
018XX E 71ST ST,0860,THEFT,False,False,333,3.0,5.0,43.0,06,1190020.0,1858241.0,2013,41.766048228,-87.579063823
107XX S PRAIRIE AVE,0840,THEFT,False,False,513,5.0,9.0,49.0,06,1179821.0,1833728.0,2013,41.699020921999995,-87.617193914
009XX E 84TH ST,0910,MOTOR VEHICLE THEFT,False,False,632,6.0,8.0,44.0,07,1184193.0,1849494.0,2011,41.742183808,-87.60069455700001
043XX N CLARENDON AVE,0810,THEFT,False,False,2323,19.0,46.0,3.0,06,1170129.0,1929242.0,2008,41.961336068,-87.64989918
055XX W GRAND AVE,2024,NARCOTICS,True,False,2515,25.0,29.0,19.0,18,1138788.0,1913480.0,2017,41.918711651,-87.76551063
076XX S COLES AVE,0486,BATTERY,True,True,421,4.0,7.0,43.0,08B,1196440.0,1855006.0,2018,41.757014266999995,-87.55563995899999
063XX S CALIFORNIA AVE,1811,NARCOTICS,True,False,823,8.0,15.0,66.0,18,1158799.0,1862584.0,2003,41.778660358,-87.69338142299999
009XX E OAKWOOD BLVD,0820,THEFT,False,False,214,2.0,4.0,36.0,06,1183314.0,1879469.0,2012,41.824458369,-87.60298229899999
017XX W PRYOR AVE,0460,BATTERY,False,False,2212,22.0,19.0,75.0,08B,1166533.0,1831078.0,2006,41.692041778000004,-87.665923635
0000X E OAK ST,0460,BATTERY,False,False,1833,18.0,42.0,8.0,08B,1176235.0,1907210.0,2010,41.900743703,-87.6281167
009XX W PERSHING RD,1330,CRIMINAL TRESPASS,True,False,922,9.0,11.0,60.0,26,1170549.0,1878980.0,2005,41.823404728,-87.649827084
063XX N CLARK ST,2022,NARCOTICS,True,False,2433,24.0,40.0,77.0,18,1164441.0,1942377.0,2003,41.997501541999995,-87.670437548
031XX N KILBOURN AVE,1310,CRIMINAL DAMAGE,False,False,2521,25.0,31.0,20.0,14,1145831.0,1920478.0,2011,41.937783948,-87.73945559399999
110XX S COTTAGE GROVE AVE,0810,THEFT,False,False,513,5.0,9.0,50.0,06,1181901.0,1831811.0,2003,41.693712703,-87.609636954
063XX S ROCKWELL ST,0610,BURGLARY,False,False,825,8.0,15.0,66.0,05,1160127.0,1862600.0,2003,41.778677041,-87.688512411
016XX W CERMAK RD,1310,CRIMINAL DAMAGE,True,True,1222,12.0,25.0,31.0,14,1165781.0,1889476.0,2010,41.852309559,-87.667020379
063XX S ST LAWRENCE AVE,0460,BATTERY,False,False,312,3.0,20.0,42.0,08B,1181324.0,1863129.0,2009,41.779666218,-87.61078682
083XX S ELIZABETH ST,5002,OTHER OFFENSE,False,True,613,6.0,21.0,71.0,26,1169442.0,1849535.0,2006,41.742628231,-87.65474075200001
020XX W 69TH PL,0890,THEFT,False,False,735,7.0,17.0,67.0,06,1163876.0,1858563.0,2013,41.767521001,-87.674881564
056XX S SEELEY AVE,1320,CRIMINAL DAMAGE,False,False,715,7.0,15.0,67.0,14,1163654.0,1867311.0,2011,41.791531335,-87.67544997600001
023XX E 93RD ST,0820,THEFT,False,False,413,4.0,7.0,48.0,06,1193360.0,1843756.0,2012,41.726219145,-87.567294437
007XX N MICHIGAN AVE,0860,THEFT,False,False,1834,18.0,42.0,8.0,06,1177303.0,1905177.0,2017,41.895140898,-87.624255632
029XX W MONTROSE AVE,0915,MOTOR VEHICLE THEFT,False,False,1724,17.0,33.0,16.0,07,1155780.0,1929091.0,2002,41.96122364,-87.70265800799999
005XX E 41ST ST,0810,THEFT,False,False,214,2.0,4.0,38.0,06,1180657.0,1877930.0,2017,41.820296802,-87.612777237
020XX S STATE ST,0460,BATTERY,False,False,131,1.0,3.0,33.0,08B,1176640.0,1890530.0,2013,41.854963672,-87.627133239
020XX N MOZART ST,0820,THEFT,False,False,1414,14.0,35.0,22.0,06,1156995.0,1913397.0,2013,41.918133604,-87.698618223
057XX W GIDDINGS ST,0486,BATTERY,False,True,1622,16.0,45.0,15.0,08B,1137238.0,1931004.0,2014,41.966827338,-87.770783022
021XX W LYNDALE ST,0890,THEFT,False,False,1432,14.0,32.0,22.0,06,1161811.0,1915100.0,2011,41.922707581,-87.68087633299999
017XX N MARCEY ST,0810,THEFT,False,False,1811,18.0,32.0,7.0,06,1168842.0,1911885.0,2012,41.91373574,-87.655135696
018XX S CARPENTER ST,0460,BATTERY,True,False,1233,12.0,25.0,31.0,08B,1169528.0,1891517.0,2008,41.857829626,-87.653208535
047XX W FIFTH AVE,1506,PROSTITUTION,True,False,1131,11.0,24.0,25.0,16,1145037.0,1895286.0,2015,41.86866942,-87.74301085
006XX W 115TH ST,1153,DECEPTIVE PRACTICE,False,False,2233,22.0,34.0,49.0,11,1173927.0,1828614.0,2017,41.685119779000004,-87.638925891
