scatter_name,x,y
HPIRank_InequalityOfOutcomes,21,0.21
HPIRank_InequalityOfOutcomes,20,0.26
HPIRank_InequalityOfOutcomes,62,0.11
HPIRank_InequalityOfOutcomes,79,0.16
HPIRank_InequalityOfOutcomes,115,0.4
HPIRank_InequalityOfOutcomes,55,0.19
HPIRank_InequalityOfOutcomes,116,0.16
HPIRank_InequalityOfOutcomes,111,0.37
HPIRank_InequalityOfOutcomes,101,0.33
HPIRank_InequalityOfOutcomes,52,0.19
HPIRank_InequalityOfOutcomes,133,0.5
HPIRank_InequalityOfOutcomes,59,0.13
HPIRank_InequalityOfOutcomes,82,0.1
HPIRank_InequalityOfOutcomes,128,0.33
HPIRank_InequalityOfOutcomes,80,0.11
HPIRank_InequalityOfOutcomes,15,0.1
HPIRank_InequalityOfOutcomes,28,0.17
HPIRank_InequalityOfOutcomes,75,0.19
HPIRank_InequalityOfOutcomes,132,0.41
HPIRank_InequalityOfOutcomes,61,0.06
HPIRank_InequalityOfOutcomes,24,0.06
HPIRank_InequalityOfOutcomes,113,0.3
HPIRank_InequalityOfOutcomes,25,0.26
HPIRank_InequalityOfOutcomes,97,0.33
HPIRank_InequalityOfOutcomes,9,0.15
HPIRank_InequalityOfOutcomes,138,0.43
HPIRank_InequalityOfOutcomes,130,0.21
HPIRank_InequalityOfOutcomes,71,0.22
HPIRank_InequalityOfOutcomes,68,0.19
HPIRank_InequalityOfOutcomes,134,0.31
HPIRank_InequalityOfOutcomes,112,0.41
HPIRank_InequalityOfOutcomes,70,0.17
HPIRank_InequalityOfOutcomes,34,0.09
HPIRank_InequalityOfOutcomes,108,0.13
HPIRank_InequalityOfOutcomes,14,0.18
HPIRank_InequalityOfOutcomes,51,0.3
HPIRank_InequalityOfOutcomes,4,0.22
HPIRank_InequalityOfOutcomes,29,0.19
HPIRank_InequalityOfOutcomes,5,0.19
HPIRank_InequalityOfOutcomes,94,0.39
HPIRank_InequalityOfOutcomes,77,0.41
HPIRank_InequalityOfOutcomes,99,0.37
HPIRank_InequalityAdjustedLifeExpectancy,110,38.3
HPIRank_InequalityAdjustedLifeExpectancy,13,69.7
HPIRank_InequalityAdjustedLifeExpectancy,30,60.5
HPIRank_InequalityAdjustedLifeExpectancy,19,68.3
HPIRank_InequalityAdjustedLifeExpectancy,73,66.9
HPIRank_InequalityAdjustedLifeExpectancy,105,78.6
HPIRank_InequalityAdjustedLifeExpectancy,43,78.0
HPIRank_InequalityAdjustedLifeExpectancy,8,56.6
HPIRank_InequalityAdjustedLifeExpectancy,102,66.7
HPIRank_InequalityAdjustedLifeExpectancy,87,77.2
HPIRank_InequalityAdjustedLifeExpectancy,27,61.7
HPIRank_InequalityAdjustedLifeExpectancy,137,37.3
HPIRank_InequalityAdjustedLifeExpectancy,56,54.5
HPIRank_InequalityAdjustedLifeExpectancy,92,47.9
HPIRank_InequalityAdjustedLifeExpectancy,76,71.1
HPIRank_InequalityAdjustedLifeExpectancy,126,50.8
HPIRank_InequalityAdjustedLifeExpectancy,23,63.3
HPIRank_InequalityAdjustedLifeExpectancy,109,68.1
HPIRank_InequalityAdjustedLifeExpectancy,119,36.5
HPIRank_InequalityAdjustedLifeExpectancy,131,33.0
HPIRank_InequalityAdjustedLifeExpectancy,74,54.2
HPIRank_InequalityAdjustedLifeExpectancy,124,33.1
HPIRank_InequalityAdjustedLifeExpectancy,85,77.8
HPIRank_InequalityAdjustedLifeExpectancy,140,27.3
HPIRank_InequalityAdjustedLifeExpectancy,35,74.9
HPIRank_InequalityAdjustedLifeExpectancy,72,68.6
HPIRank_InequalityAdjustedLifeExpectancy,3,63.1
HPIRank_InequalityAdjustedLifeExpectancy,93,43.3
HPIRank_InequalityAdjustedLifeExpectancy,1,72.6
HPIRank_InequalityAdjustedLifeExpectancy,135,30.6
HPIRank_InequalityAdjustedLifeExpectancy,47,73.5
HPIRank_InequalityAdjustedLifeExpectancy,41,76.6
HPIRank_InequalityAdjustedLifeExpectancy,64,75.5
HPIRank_InequalityAdjustedLifeExpectancy,32,76.8
HPIRank_InequalityAdjustedLifeExpectancy,127,41.4
HPIRank_InequalityAdjustedLifeExpectancy,45,60.8
HPIRank_InequalityAdjustedLifeExpectancy,10,64.1
HPIRank_InequalityAdjustedLifeExpectancy,86,61.3
HPIRank_InequalityAdjustedLifeExpectancy,17,62.5
HPIRank_InequalityAdjustedLifeExpectancy,118,72.6
HPIRank_InequalityAdjustedLifeExpectancy,66,43.8
HPIRank_InequalityAdjustedLifeExpectancy,37,77.6
HPIRank_InequalityAdjustedLifeExpectancy,44,78.5
HPIRank_InequalityAdjustedLifeExpectancy,120,45.8
HPIRank_InequalityAdjustedLifeExpectancy,40,66.9
HPIRank_InequalityAdjustedLifeExpectancy,49,77.6
HPIRank_InequalityAdjustedLifeExpectancy,104,42.2
HPIRank_InequalityAdjustedLifeExpectancy,89,77.6
HPIRank_InequalityAdjustedLifeExpectancy,26,59.2
HPIRank_InequalityAdjustedLifeExpectancy,129,37.2
HPIRank_InequalityAdjustedLifeExpectancy,57,42.9
HPIRank_InequalityAdjustedLifeExpectancy,65,58.5
HPIRank_InequalityAdjustedLifeExpectancy,123,81.3
HPIRank_InequalityAdjustedLifeExpectancy,69,70.9
HPIRank_InequalityAdjustedLifeExpectancy,39,79.8
HPIRank_InequalityAdjustedLifeExpectancy,50,51.1
HPIRank_InequalityAdjustedLifeExpectancy,16,57.2
HPIRank_InequalityAdjustedLifeExpectancy,84,66.9
HPIRank_InequalityAdjustedLifeExpectancy,67,55.6
HPIRank_InequalityAdjustedLifeExpectancy,48,77.5
HPIRank_InequalityAdjustedLifeExpectancy,54,78.7
HPIRank_InequalityAdjustedLifeExpectancy,60,80.2
HPIRank_InequalityAdjustedLifeExpectancy,11,66.3
HPIRank_InequalityAdjustedLifeExpectancy,58,80.6
HPIRank_InequalityAdjustedLifeExpectancy,114,60.7
HPIRank_InequalityAdjustedLifeExpectancy,83,41.0
HPIRank_InequalityAdjustedLifeExpectancy,31,60.2
HPIRank_InequalityAdjustedLifeExpectancy,121,68.7
HPIRank_InequalityAdjustedLifeExpectancy,100,73.1
HPIRank_InequalityAdjustedLifeExpectancy,125,32.6
HPIRank_InequalityAdjustedLifeExpectancy,96,40.3
HPIRank_InequalityAdjustedLifeExpectancy,107,68.8
HPIRank_InequalityAdjustedLifeExpectancy,139,79.0
HPIRank_InequalityAdjustedLifeExpectancy,90,69.4
HPIRank_InequalityAdjustedLifeExpectancy,98,40.4
HPIRank_InequalityAdjustedLifeExpectancy,46,69.5
HPIRank_InequalityAdjustedLifeExpectancy,53,76.6
HPIRank_InequalityAdjustedLifeExpectancy,117,41.5
HPIRank_InequalityAdjustedLifeExpectancy,63,66.7
HPIRank_InequalityAdjustedLifeExpectancy,2,66.3
HPIRank_InequalityAdjustedLifeExpectancy,136,56.9
HPIRank_InequalityAdjustedLifeExpectancy,78,71.8
HPIRank_InequalityAdjustedLifeExpectancy,33,61.6
HPIRank_InequalityAdjustedLifeExpectancy,88,34.5
HPIRank_InequalityAdjustedLifeExpectancy,81,48.4
HPIRank_InequalityAdjustedLifeExpectancy,103,50.1
HPIRank_InequalityAdjustedLifeExpectancy,42,55.3
HPIRank_InequalityAdjustedLifeExpectancy,18,78.2
HPIRank_InequalityAdjustedLifeExpectancy,38,77.7
HPIRank_InequalityAdjustedLifeExpectancy,7,63.4
HPIRank_InequalityAdjustedLifeExpectancy,122,38.9
HPIRank_InequalityAdjustedLifeExpectancy,95,30.9
HPIRank_InequalityAdjustedLifeExpectancy,12,78.6
HPIRank_InequalityAdjustedLifeExpectancy,106,70.9
HPIRank_InequalityAdjustedLifeExpectancy,36,44.1
HPIRank_InequalityAdjustedLifeExpectancy,22,62.6
HPIRank_InequalityAdjustedLifeExpectancy,6,68.3
HPIRank_InequalityAdjustedLifeExpectancy,91,59.4
HPIRank_InequalityAdjustedLifeExpectancy,21,63.5
HPIRank_InequalityAdjustedLifeExpectancy,20,56.9
HPIRank_InequalityAdjustedLifeExpectancy,62,72.9
HPIRank_InequalityAdjustedLifeExpectancy,79,77.2
HPIRank_InequalityAdjustedLifeExpectancy,115,42.0
HPIRank_InequalityAdjustedLifeExpectancy,55,68.1
HPIRank_InequalityAdjustedLifeExpectancy,116,63.4
HPIRank_InequalityAdjustedLifeExpectancy,111,44.3
HPIRank_InequalityAdjustedLifeExpectancy,101,49.1
HPIRank_InequalityAdjustedLifeExpectancy,52,68.6
HPIRank_InequalityAdjustedLifeExpectancy,133,28.2
HPIRank_InequalityAdjustedLifeExpectancy,59,71.9
HPIRank_InequalityAdjustedLifeExpectancy,82,77.1
HPIRank_InequalityAdjustedLifeExpectancy,128,41.8
HPIRank_InequalityAdjustedLifeExpectancy,80,78.3
HPIRank_InequalityAdjustedLifeExpectancy,15,79.3
HPIRank_InequalityAdjustedLifeExpectancy,28,68.6
HPIRank_InequalityAdjustedLifeExpectancy,75,61.2
HPIRank_InequalityAdjustedLifeExpectancy,132,31.8
HPIRank_InequalityAdjustedLifeExpectancy,61,79.1
HPIRank_InequalityAdjustedLifeExpectancy,24,79.4
HPIRank_InequalityAdjustedLifeExpectancy,113,60.2
HPIRank_InequalityAdjustedLifeExpectancy,25,53.0
HPIRank_InequalityAdjustedLifeExpectancy,97,47.7
HPIRank_InequalityAdjustedLifeExpectancy,9,66.3
HPIRank_InequalityAdjustedLifeExpectancy,138,39.6
HPIRank_InequalityAdjustedLifeExpectancy,130,58.4
HPIRank_InequalityAdjustedLifeExpectancy,71,65.5
HPIRank_InequalityAdjustedLifeExpectancy,68,66.2
HPIRank_InequalityAdjustedLifeExpectancy,134,48.3
HPIRank_InequalityAdjustedLifeExpectancy,112,36.8
HPIRank_InequalityAdjustedLifeExpectancy,70,64.2
HPIRank_InequalityAdjustedLifeExpectancy,34,76.8
HPIRank_InequalityAdjustedLifeExpectancy,108,74.0
HPIRank_InequalityAdjustedLifeExpectancy,14,69.6
HPIRank_InequalityAdjustedLifeExpectancy,51,51.6
HPIRank_InequalityAdjustedLifeExpectancy,4,60.3
HPIRank_InequalityAdjustedLifeExpectancy,29,65.5
HPIRank_InequalityAdjustedLifeExpectancy,5,64.8
HPIRank_InequalityAdjustedLifeExpectancy,94,44.7
HPIRank_InequalityAdjustedLifeExpectancy,77,38.7
HPIRank_InequalityAdjustedLifeExpectancy,99,36.9
HPIRank_InequalityAdjustedWellbeing,110,3.4
HPIRank_InequalityAdjustedWellbeing,13,5.1
HPIRank_InequalityAdjustedWellbeing,30,5.2
HPIRank_InequalityAdjustedWellbeing,19,6.0
HPIRank_InequalityAdjustedWellbeing,73,3.7
HPIRank_InequalityAdjustedWellbeing,105,6.9
HPIRank_InequalityAdjustedWellbeing,43,7.1
HPIRank_InequalityAdjustedWellbeing,8,4.3
HPIRank_InequalityAdjustedWellbeing,102,5.3
HPIRank_InequalityAdjustedWellbeing,87,6.6
HPIRank_InequalityAdjustedWellbeing,27,5.7
HPIRank_InequalityAdjustedWellbeing,137,2.8
HPIRank_InequalityAdjustedWellbeing,56,5.2
HPIRank_InequalityAdjustedWellbeing,92,5.5
HPIRank_InequalityAdjustedWellbeing,76,4.2
HPIRank_InequalityAdjustedWellbeing,126,4.3
HPIRank_InequalityAdjustedWellbeing,23,6.3
HPIRank_InequalityAdjustedWellbeing,109,3.7
HPIRank_InequalityAdjustedWellbeing,119,3.6
HPIRank_InequalityAdjustedWellbeing,131,3.0
HPIRank_InequalityAdjustedWellbeing,74,3.5
HPIRank_InequalityAdjustedWellbeing,124,3.7
HPIRank_InequalityAdjustedWellbeing,85,7.1
HPIRank_InequalityAdjustedWellbeing,140,3.7
HPIRank_InequalityAdjustedWellbeing,35,6.1
HPIRank_InequalityAdjustedWellbeing,72,4.6
HPIRank_InequalityAdjustedWellbeing,3,5.7
HPIRank_InequalityAdjustedWellbeing,93,3.7
HPIRank_InequalityAdjustedWellbeing,1,6.8
HPIRank_InequalityAdjustedWellbeing,135,3.5
HPIRank_InequalityAdjustedWellbeing,47,5.5
HPIRank_InequalityAdjustedWellbeing,41,5.7
HPIRank_InequalityAdjustedWellbeing,64,5.9
HPIRank_InequalityAdjustedWellbeing,32,7.2
HPIRank_InequalityAdjustedWellbeing,127,3.8
HPIRank_InequalityAdjustedWellbeing,45,4.1
HPIRank_InequalityAdjustedWellbeing,10,5.5
HPIRank_InequalityAdjustedWellbeing,86,3.7
HPIRank_InequalityAdjustedWellbeing,17,5.3
HPIRank_InequalityAdjustedWellbeing,118,5.0
HPIRank_InequalityAdjustedWellbeing,66,4.2
HPIRank_InequalityAdjustedWellbeing,37,7.2
HPIRank_InequalityAdjustedWellbeing,44,6.3
HPIRank_InequalityAdjustedWellbeing,120,3.5
HPIRank_InequalityAdjustedWellbeing,40,3.8
HPIRank_InequalityAdjustedWellbeing,49,6.4
HPIRank_InequalityAdjustedWellbeing,104,4.6
HPIRank_InequalityAdjustedWellbeing,89,4.5
HPIRank_InequalityAdjustedWellbeing,26,5.2
HPIRank_InequalityAdjustedWellbeing,129,3.3
HPIRank_InequalityAdjustedWellbeing,57,4.0
HPIRank_InequalityAdjustedWellbeing,65,3.9
HPIRank_InequalityAdjustedWellbeing,123,5.1
HPIRank_InequalityAdjustedWellbeing,69,4.2
HPIRank_InequalityAdjustedWellbeing,39,7.4
HPIRank_InequalityAdjustedWellbeing,50,4.2
HPIRank_InequalityAdjustedWellbeing,16,5.1
HPIRank_InequalityAdjustedWellbeing,84,4.0
HPIRank_InequalityAdjustedWellbeing,67,4.3
HPIRank_InequalityAdjustedWellbeing,48,6.7
HPIRank_InequalityAdjustedWellbeing,54,6.8
HPIRank_InequalityAdjustedWellbeing,60,5.3
HPIRank_InequalityAdjustedWellbeing,11,5.0
HPIRank_InequalityAdjustedWellbeing,58,5.6
HPIRank_InequalityAdjustedWellbeing,114,5.4
HPIRank_InequalityAdjustedWellbeing,83,4.1
HPIRank_InequalityAdjustedWellbeing,31,4.9
HPIRank_InequalityAdjustedWellbeing,121,4.7
HPIRank_InequalityAdjustedWellbeing,100,4.0
HPIRank_InequalityAdjustedWellbeing,125,4.3
HPIRank_InequalityAdjustedWellbeing,96,4.1
HPIRank_InequalityAdjustedWellbeing,107,5.4
HPIRank_InequalityAdjustedWellbeing,139,6.7
HPIRank_InequalityAdjustedWellbeing,90,4.1
HPIRank_InequalityAdjustedWellbeing,98,3.5
HPIRank_InequalityAdjustedWellbeing,46,5.7
HPIRank_InequalityAdjustedWellbeing,53,5.5
HPIRank_InequalityAdjustedWellbeing,117,4.5
HPIRank_InequalityAdjustedWellbeing,63,5.1
HPIRank_InequalityAdjustedWellbeing,2,6.8
HPIRank_InequalityAdjustedWellbeing,136,4.6
HPIRank_InequalityAdjustedWellbeing,78,4.6
HPIRank_InequalityAdjustedWellbeing,33,4.5
HPIRank_InequalityAdjustedWellbeing,88,4.5
HPIRank_InequalityAdjustedWellbeing,81,4.0
HPIRank_InequalityAdjustedWellbeing,103,4.4
HPIRank_InequalityAdjustedWellbeing,42,3.8
HPIRank_InequalityAdjustedWellbeing,18,7.5
HPIRank_InequalityAdjustedWellbeing,38,6.9
HPIRank_InequalityAdjustedWellbeing,7,4.8
HPIRank_InequalityAdjustedWellbeing,122,3.5
HPIRank_InequalityAdjustedWellbeing,95,5.2
HPIRank_InequalityAdjustedWellbeing,12,7.4
HPIRank_InequalityAdjustedWellbeing,106,6.4
HPIRank_InequalityAdjustedWellbeing,36,4.6
HPIRank_InequalityAdjustedWellbeing,22,4.1
HPIRank_InequalityAdjustedWellbeing,6,6.3
HPIRank_InequalityAdjustedWellbeing,91,5.5
HPIRank_InequalityAdjustedWellbeing,21,5.3
HPIRank_InequalityAdjustedWellbeing,20,4.4
HPIRank_InequalityAdjustedWellbeing,62,5.5
HPIRank_InequalityAdjustedWellbeing,79,4.3
HPIRank_InequalityAdjustedWellbeing,115,3.4
HPIRank_InequalityAdjustedWellbeing,55,4.6
HPIRank_InequalityAdjustedWellbeing,116,5.2
HPIRank_InequalityAdjustedWellbeing,111,3.0
HPIRank_InequalityAdjustedWellbeing,101,3.3
HPIRank_InequalityAdjustedWellbeing,52,4.6
HPIRank_InequalityAdjustedWellbeing,133,4.0
HPIRank_InequalityAdjustedWellbeing,59,5.4
HPIRank_InequalityAdjustedWellbeing,82,5.7
HPIRank_InequalityAdjustedWellbeing,128,4.6
HPIRank_InequalityAdjustedWellbeing,80,5.5
HPIRank_InequalityAdjustedWellbeing,15,5.9
HPIRank_InequalityAdjustedWellbeing,28,3.8
HPIRank_InequalityAdjustedWellbeing,75,5.9
HPIRank_InequalityAdjustedWellbeing,132,4.4
HPIRank_InequalityAdjustedWellbeing,61,7.4
HPIRank_InequalityAdjustedWellbeing,24,7.6
HPIRank_InequalityAdjustedWellbeing,113,2.6
HPIRank_InequalityAdjustedWellbeing,25,4.3
HPIRank_InequalityAdjustedWellbeing,97,3.6
HPIRank_InequalityAdjustedWellbeing,9,6.0
HPIRank_InequalityAdjustedWellbeing,138,2.4
HPIRank_InequalityAdjustedWellbeing,130,6.0
HPIRank_InequalityAdjustedWellbeing,71,4.0
HPIRank_InequalityAdjustedWellbeing,68,4.9
HPIRank_InequalityAdjustedWellbeing,134,5.1
HPIRank_InequalityAdjustedWellbeing,112,3.9
HPIRank_InequalityAdjustedWellbeing,70,4.6
HPIRank_InequalityAdjustedWellbeing,34,6.6
HPIRank_InequalityAdjustedWellbeing,108,6.5
HPIRank_InequalityAdjustedWellbeing,14,5.8
HPIRank_InequalityAdjustedWellbeing,51,5.6
HPIRank_InequalityAdjustedWellbeing,4,5.9
HPIRank_InequalityAdjustedWellbeing,29,6.5
HPIRank_InequalityAdjustedWellbeing,5,5.2
HPIRank_InequalityAdjustedWellbeing,94,3.6
HPIRank_InequalityAdjustedWellbeing,77,4.5
HPIRank_InequalityAdjustedWellbeing,99,4.6
HPIRank_HappyPlanetIndex,110,20.2
HPIRank_HappyPlanetIndex,13,36.8
HPIRank_HappyPlanetIndex,30,33.3
HPIRank_HappyPlanetIndex,19,35.2
HPIRank_HappyPlanetIndex,73,25.7
HPIRank_HappyPlanetIndex,105,21.2
HPIRank_HappyPlanetIndex,43,30.5
HPIRank_HappyPlanetIndex,8,38.4
HPIRank_HappyPlanetIndex,102,21.7
HPIRank_HappyPlanetIndex,87,23.7
HPIRank_HappyPlanetIndex,27,33.8
HPIRank_HappyPlanetIndex,137,13.4
HPIRank_HappyPlanetIndex,56,28.6
HPIRank_HappyPlanetIndex,92,23.3
HPIRank_HappyPlanetIndex,76,25.3
HPIRank_HappyPlanetIndex,126,16.6
HPIRank_HappyPlanetIndex,23,34.3
HPIRank_HappyPlanetIndex,109,20.4
HPIRank_HappyPlanetIndex,119,17.9
HPIRank_HappyPlanetIndex,131,15.6
HPIRank_HappyPlanetIndex,74,25.6
HPIRank_HappyPlanetIndex,124,16.7
HPIRank_HappyPlanetIndex,85,23.9
HPIRank_HappyPlanetIndex,140,12.8
HPIRank_HappyPlanetIndex,35,31.7
HPIRank_HappyPlanetIndex,72,25.7
HPIRank_HappyPlanetIndex,3,40.7
HPIRank_HappyPlanetIndex,93,23.1
HPIRank_HappyPlanetIndex,1,44.7
HPIRank_HappyPlanetIndex,135,14.4
HPIRank_HappyPlanetIndex,47,30.2
HPIRank_HappyPlanetIndex,41,30.7
HPIRank_HappyPlanetIndex,64,27.3
HPIRank_HappyPlanetIndex,32,32.7
HPIRank_HappyPlanetIndex,127,16.4
HPIRank_HappyPlanetIndex,45,30.3
HPIRank_HappyPlanetIndex,10,37.0
HPIRank_HappyPlanetIndex,86,23.8
HPIRank_HappyPlanetIndex,17,35.6
HPIRank_HappyPlanetIndex,118,17.9
HPIRank_HappyPlanetIndex,66,26.7
HPIRank_HappyPlanetIndex,37,31.3
HPIRank_HappyPlanetIndex,44,30.4
HPIRank_HappyPlanetIndex,120,17.5
HPIRank_HappyPlanetIndex,40,31.1
HPIRank_HappyPlanetIndex,49,29.8
HPIRank_HappyPlanetIndex,104,21.4
HPIRank_HappyPlanetIndex,89,23.6
HPIRank_HappyPlanetIndex,26,34.2
HPIRank_HappyPlanetIndex,129,15.9
HPIRank_HappyPlanetIndex,57,28.6
HPIRank_HappyPlanetIndex,65,27.2
HPIRank_HappyPlanetIndex,123,16.8
HPIRank_HappyPlanetIndex,69,26.4
HPIRank_HappyPlanetIndex,39,31.1
HPIRank_HappyPlanetIndex,50,29.2
HPIRank_HappyPlanetIndex,16,35.7
HPIRank_HappyPlanetIndex,84,24.0
HPIRank_HappyPlanetIndex,67,26.5
HPIRank_HappyPlanetIndex,48,30.0
HPIRank_HappyPlanetIndex,54,28.8
HPIRank_HappyPlanetIndex,60,28.1
HPIRank_HappyPlanetIndex,11,36.9
HPIRank_HappyPlanetIndex,58,28.3
HPIRank_HappyPlanetIndex,114,19.1
HPIRank_HappyPlanetIndex,83,24.2
HPIRank_HappyPlanetIndex,31,33.1
HPIRank_HappyPlanetIndex,121,17.1
HPIRank_HappyPlanetIndex,100,21.9
HPIRank_HappyPlanetIndex,125,16.7
HPIRank_HappyPlanetIndex,96,22.2
HPIRank_HappyPlanetIndex,107,21.0
HPIRank_HappyPlanetIndex,139,13.2
HPIRank_HappyPlanetIndex,90,23.4
HPIRank_HappyPlanetIndex,98,22.1
HPIRank_HappyPlanetIndex,46,30.3
HPIRank_HappyPlanetIndex,53,29.0
HPIRank_HappyPlanetIndex,117,18.0
HPIRank_HappyPlanetIndex,63,27.4
HPIRank_HappyPlanetIndex,2,40.7
HPIRank_HappyPlanetIndex,136,14.3
HPIRank_HappyPlanetIndex,78,25.1
HPIRank_HappyPlanetIndex,33,32.7
HPIRank_HappyPlanetIndex,88,23.7
HPIRank_HappyPlanetIndex,81,24.7
HPIRank_HappyPlanetIndex,103,21.6
HPIRank_HappyPlanetIndex,42,30.5
HPIRank_HappyPlanetIndex,18,35.3
HPIRank_HappyPlanetIndex,38,31.3
HPIRank_HappyPlanetIndex,7,38.7
HPIRank_HappyPlanetIndex,122,16.8
HPIRank_HappyPlanetIndex,95,22.2
HPIRank_HappyPlanetIndex,12,36.8
HPIRank_HappyPlanetIndex,106,21.1
HPIRank_HappyPlanetIndex,36,31.5
HPIRank_HappyPlanetIndex,22,34.5
HPIRank_HappyPlanetIndex,6,39.5
HPIRank_HappyPlanetIndex,91,23.3
HPIRank_HappyPlanetIndex,21,34.6
HPIRank_HappyPlanetIndex,20,35.0
HPIRank_HappyPlanetIndex,62,27.5
HPIRank_HappyPlanetIndex,79,24.8
HPIRank_HappyPlanetIndex,115,18.8
HPIRank_HappyPlanetIndex,55,28.8
HPIRank_HappyPlanetIndex,116,18.7
HPIRank_HappyPlanetIndex,111,19.6
HPIRank_HappyPlanetIndex,101,21.9
HPIRank_HappyPlanetIndex,52,29.0
HPIRank_HappyPlanetIndex,133,15.3
HPIRank_HappyPlanetIndex,59,28.2
HPIRank_HappyPlanetIndex,82,24.6
HPIRank_HappyPlanetIndex,128,15.9
HPIRank_HappyPlanetIndex,80,24.8
HPIRank_HappyPlanetIndex,15,36.0
HPIRank_HappyPlanetIndex,28,33.8
HPIRank_HappyPlanetIndex,75,25.4
HPIRank_HappyPlanetIndex,132,15.5
HPIRank_HappyPlanetIndex,61,28.0
HPIRank_HappyPlanetIndex,24,34.3
HPIRank_HappyPlanetIndex,113,19.1
HPIRank_HappyPlanetIndex,25,34.2
HPIRank_HappyPlanetIndex,97,22.1
HPIRank_HappyPlanetIndex,9,37.3
HPIRank_HappyPlanetIndex,138,13.2
HPIRank_HappyPlanetIndex,130,15.7
HPIRank_HappyPlanetIndex,71,26.2
HPIRank_HappyPlanetIndex,68,26.4
HPIRank_HappyPlanetIndex,134,14.6
HPIRank_HappyPlanetIndex,112,19.4
HPIRank_HappyPlanetIndex,70,26.4
HPIRank_HappyPlanetIndex,34,31.9
HPIRank_HappyPlanetIndex,108,20.7
HPIRank_HappyPlanetIndex,14,36.1
HPIRank_HappyPlanetIndex,51,29.1
HPIRank_HappyPlanetIndex,4,40.6
HPIRank_HappyPlanetIndex,29,33.6
HPIRank_HappyPlanetIndex,5,40.3
HPIRank_HappyPlanetIndex,94,22.8
HPIRank_HappyPlanetIndex,77,25.2
HPIRank_HappyPlanetIndex,99,22.1
HPIRank_GDPPerCapita,110,691.0
HPIRank_GDPPerCapita,13,4247.0
HPIRank_GDPPerCapita,30,5584.0
HPIRank_GDPPerCapita,19,14357.0
HPIRank_GDPPerCapita,73,3566.0
HPIRank_GDPPerCapita,105,67646.0
HPIRank_GDPPerCapita,43,48324.0
HPIRank_GDPPerCapita,8,859.0
HPIRank_GDPPerCapita,102,6722.0
HPIRank_GDPPerCapita,87,44731.0
HPIRank_GDPPerCapita,27,4674.0
HPIRank_GDPPerCapita,137,808.0
HPIRank_GDPPerCapita,56,2452.0
HPIRank_GDPPerCapita,92,2645.0
HPIRank_GDPPerCapita,76,4495.0
HPIRank_GDPPerCapita,126,6936.0
HPIRank_GDPPerCapita,23,12157.0
HPIRank_GDPPerCapita,109,7333.0
HPIRank_GDPPerCapita,119,673.0
HPIRank_GDPPerCapita,131,244.0
HPIRank_GDPPerCapita,74,946.0
HPIRank_GDPPerCapita,124,1222.0
HPIRank_GDPPerCapita,85,52738.0
HPIRank_GDPPerCapita,140,973.0
HPIRank_GDPPerCapita,35,15253.0
HPIRank_GDPPerCapita,72,6265.0
HPIRank_GDPPerCapita,3,7885.0
HPIRank_GDPPerCapita,93,750.0
HPIRank_GDPPerCapita,1,9733.0
HPIRank_GDPPerCapita,135,1281.0
HPIRank_GDPPerCapita,47,13236.0
HPIRank_GDPPerCapita,41,28868.0
HPIRank_GDPPerCapita,64,19641.0
HPIRank_GDPPerCapita,32,57636.0
HPIRank_GDPPerCapita,127,1587.0
HPIRank_GDPPerCapita,45,5967.0
HPIRank_GDPPerCapita,10,5702.0
HPIRank_GDPPerCapita,86,3226.0
HPIRank_GDPPerCapita,17,3922.0
HPIRank_GDPPerCapita,118,17491.0
HPIRank_GDPPerCapita,66,470.0
HPIRank_GDPPerCapita,37,47416.0
HPIRank_GDPPerCapita,44,40850.0
HPIRank_GDPPerCapita,120,10642.0
HPIRank_GDPPerCapita,40,4143.0
HPIRank_GDPPerCapita,49,44011.0
HPIRank_GDPPerCapita,104,1642.0
HPIRank_GDPPerCapita,89,22243.0
HPIRank_GDPPerCapita,26,3279.0
HPIRank_GDPPerCapita,129,487.0
HPIRank_GDPPerCapita,57,767.0
HPIRank_GDPPerCapita,65,2395.0
HPIRank_GDPPerCapita,123,36708.0
HPIRank_GDPPerCapita,69,12820.0
HPIRank_GDPPerCapita,39,44259.0
HPIRank_GDPPerCapita,50,1450.0
HPIRank_GDPPerCapita,16,3701.0
HPIRank_GDPPerCapita,84,7711.0
HPIRank_GDPPerCapita,67,6649.0
HPIRank_GDPPerCapita,48,48977.0
HPIRank_GDPPerCapita,54,32819.0
HPIRank_GDPPerCapita,60,34844.0
HPIRank_GDPPerCapita,11,5446.0
HPIRank_GDPPerCapita,58,46679.0
HPIRank_GDPPerCapita,114,12120.0
HPIRank_GDPPerCapita,83,1185.0
HPIRank_GDPPerCapita,31,1178.0
HPIRank_GDPPerCapita,121,13775.0
HPIRank_GDPPerCapita,100,9729.0
HPIRank_GDPPerCapita,125,1159.0
HPIRank_GDPPerCapita,96,414.0
HPIRank_GDPPerCapita,107,14343.0
HPIRank_GDPPerCapita,139,105447.0
HPIRank_GDPPerCapita,90,4710.0
HPIRank_GDPPerCapita,98,270.0
HPIRank_GDPPerCapita,46,10835.0
HPIRank_GDPPerCapita,53,21176.0
HPIRank_GDPPerCapita,117,1283.0
HPIRank_GDPPerCapita,63,9114.0
HPIRank_GDPPerCapita,2,9703.0
HPIRank_GDPPerCapita,136,4377.0
