TimeSeriesNo,X-index,Y-value,Class
24,16,32.399,1
24,17,30.104,1
24,18,26.304,1
24,19,30.431,1
24,20,31.501,1
24,21,31.102,1
24,22,32.746,1
24,23,29.922,1
24,24,27.741,1
24,25,25.086,1
24,26,33.703,1
24,27,32.56,1
24,28,32.269,1
24,29,31.631,1
24,30,33.986,1
24,31,31.865,1
24,32,34.667,1
24,33,33.209,1
24,34,33.985,1
24,35,32.832,1
24,36,31.536,1
24,37,35.318,1
24,38,25.271,1
24,39,30.523,1
24,40,26.069,1
24,41,33.186,1
24,42,25.813,1
24,43,26.272,1
24,44,35.061,1
24,45,28.323,1
24,46,25.798,1
24,47,35.281,1
24,48,25.541,1
24,49,27.61,1
24,50,33.984,1
24,51,33.302,1
24,52,34.082,1
24,53,35.84,1
24,54,35.419,1
24,55,24.821,1
24,56,29.961,1
24,57,34.541,1
24,58,26.367,1
24,59,24.013,1
24,60,27.934,1
25,1,30.214,1
25,2,33.558,1
25,3,34.597,1
25,4,35.864,1
25,5,32.46,1
25,6,30.897,1
25,7,24.447,1
25,8,30.105,1
25,9,33.07,1
25,10,33.782,1
25,11,29.215,1
25,12,25.197,1
25,13,27.066,1
25,14,31.463,1
25,15,31.845,1
25,16,33.691,1
25,17,26.436,1
25,18,25.566,1
25,19,29.019,1
25,20,30.794,1
25,21,35.343,1
25,22,27.743,1
25,23,27.666,1
25,24,32.499,1
25,25,33.824,1
25,26,31.871,1
25,27,33.614,1
25,28,28.882,1
25,29,35.024,1
25,30,30.362,1
25,31,28.215,1
25,32,25.611,1
25,33,34.348,1
25,34,29.845,1
25,35,31.125,1
25,36,31.63,1
25,37,35.904,1
25,38,27.473,1
25,39,28.469,1
25,40,29.458,1
25,41,34.79,1
25,42,35.485,1
25,43,33.029,1
25,44,30.791,1
25,45,32.312,1
25,46,31.055,1
25,47,31.643,1
25,48,25.227,1
25,49,34.856,1
25,50,27.341,1
25,51,26.255,1
25,52,33.095,1
25,53,29.297,1
25,54,34.47,1
25,55,32.13,1
25,56,34.111,1
25,57,30.049,1
25,58,34.184,1
25,59,35.092,1
25,60,30.968,1
26,1,34.213,1
26,2,25.669,1
26,3,24.006,1
26,4,31.625,1
26,5,28.068,1
26,6,25.627,1
26,7,28.163,1
26,8,28.899,1
26,9,25.742,1
26,10,31.989,1
26,11,35.111,1
26,12,25.862,1
26,13,30.624,1
26,14,26.858,1
26,15,31.475,1
26,16,29.199,1
26,17,32.721,1
26,18,28.071,1
26,19,30.263,1
26,20,34.983,1
26,21,28.78,1
26,22,24.31,1
26,23,26.37,1
26,24,25.279,1
26,25,33.977,1
26,26,31.794,1
26,27,32.581,1
26,28,24.091,1
26,29,35.906,1
26,30,35.265,1
26,31,29.481,1
26,32,26.516,1
26,33,28.126,1
26,34,27.238,1
26,35,29.708,1
26,36,30.113,1
26,37,25.866,1
26,38,28.566,1
26,39,29.79,1
26,40,30.471,1
26,41,32.682,1
26,42,27.526,1
26,43,25.939,1
26,44,29.495,1
26,45,29.14,1
26,46,33.334,1
26,47,35.496,1
26,48,26.7,1
26,49,24.501,1
26,50,24.863,1
26,51,35.688,1
26,52,29.991,1
26,53,25.895,1
26,54,26.581,1
26,55,26.112,1
26,56,32.145,1
26,57,26.13,1
26,58,32.314,1
26,59,30.329,1
26,60,25.591,1
27,1,33.078,1
27,2,32.906,1
27,3,26.409,1
27,4,25.753,1
27,5,25.192,1
27,6,24.824,1
27,7,30.929,1
27,8,31.163,1
27,9,24.558,1
27,10,27.15,1
27,11,25.423,1
27,12,35.01,1
27,13,27.643,1
27,14,32.138,1
27,15,34.035,1
27,16,28.351,1
27,17,33.267,1
27,18,25.067,1
27,19,29.336,1
27,20,25.436,1
27,21,28.301,1
27,22,34.689,1
27,23,35.218,1
27,24,27.29,1
27,25,26.216,1
27,26,25.086,1
27,27,31.629,1
27,28,26.221,1
27,29,31.012,1
27,30,35.47,1
27,31,30.064,1
27,32,27.545,1
27,33,33.706,1
27,34,29.79,1
27,35,32.871,1
27,36,34.769,1
27,37,34.214,1
27,38,31.122,1
27,39,28.694,1
27,40,34.707,1
27,41,27.357,1
27,42,26.788,1
27,43,25.91,1
27,44,25.01,1
27,45,30.052,1
27,46,26.647,1
27,47,35.7,1
27,48,24.337,1
27,49,28.261,1
27,50,25.235,1
27,51,30.708,1
27,52,35.443,1
27,53,29.049,1
27,54,33.581,1
27,55,31.57,1
27,56,33.77,1
27,57,24.117,1
27,58,27.678,1
27,59,34.405,1
27,60,24.032,1
28,1,26.123,1
28,2,27.539,1
28,3,27.829,1
28,4,32.799,1
28,5,32.258,1
28,6,33.487,1
28,7,29.162,1
28,8,31.451,1
28,9,28.276,1
28,10,33.631,1
28,11,27.414,1
28,12,30.523,1
28,13,31.832,1
28,14,25.742,1
28,15,27.435,1
28,16,26.96,1
28,17,35.648,1
28,18,26.853,1
28,19,34.686,1
28,20,33.273,1
28,21,29.836,1
28,22,25.8,1
28,23,30.624,1
28,24,26.526,1
28,25,24.078,1
28,26,32.54,1
28,27,30.845,1
28,28,34.135,1
28,29,32.398,1
28,30,35.064,1
28,31,35.324,1
28,32,25.933,1
28,33,25.438,1
28,34,29.771,1
28,35,35.084,1
28,36,34.047,1
28,37,29.597,1
28,38,32.392,1
28,39,29.047,1
28,40,25.649,1
28,41,28.965,1
28,42,30.756,1
28,43,34.882,1
28,44,34.338,1
28,45,29.915,1
28,46,27.166,1
28,47,35.583,1
28,48,27.115,1
28,49,28.509,1
28,50,35.389,1
28,51,26.096,1
28,52,24.726,1
28,53,36.032,1
28,54,35.652,1
28,55,29.5,1
28,56,24.516,1
28,57,35.167,1
28,58,29.407,1
28,59,30.497,1
28,60,26.999,1
29,1,34.152,1
29,2,28.775,1
29,3,32.637,1
29,4,28.143,1
29,5,31.274,1
29,6,26.186,1
29,7,30.575,1
29,8,25.865,1
29,9,32.974,1
29,10,31.817,1
29,11,31.623,1
29,12,35.111,1
29,13,34.183,1
29,14,31.808,1
29,15,26.176,1
29,16,27.658,1
29,17,31.961,1
29,18,27.067,1
29,19,29.241,1
29,20,31.658,1
29,21,29.192,1
29,22,29.696,1
29,23,32.482,1
29,24,30.31,1
29,25,27.216,1
29,26,32.465,1
29,27,25.116,1
29,28,27.042,1
29,29,24.304,1
29,30,32.929,1
29,31,31.364,1
29,32,24.895,1
29,33,30.899,1
29,34,31.329,1
29,35,33.999,1
29,36,34.779,1
29,37,34.293,1
29,38,35.778,1
29,39,32.531,1
29,40,28.77,1
29,41,31.969,1
29,42,29.932,1
29,43,33.356,1
29,44,25.314,1
29,45,30.17,1
29,46,32.934,1
29,47,27.893,1
29,48,29.97,1
29,49,30.65,1
29,50,26.34,1
29,51,32.793,1
29,52,30.605,1
29,53,34.562,1
29,54,34.22,1
29,55,31.65,1
29,56,35.385,1
29,57,26.248,1
29,58,34.904,1
29,59,24.656,1
29,60,27.597,1
30,1,26.053,1
30,2,26.655,1
30,3,25.633,1
30,4,30.197,1
30,5,30.548,1
30,6,34.033,1
30,7,32.396,1
30,8,33.786,1
30,9,25.531,1
30,10,28.278,1
30,11,26.465,1
30,12,29.065,1
30,13,34.589,1
30,14,29.796,1
30,15,28.08,1
30,16,29.8,1
30,17,27.612,1
30,18,29.155,1
30,19,33.913,1
30,20,26.541,1
30,21,25.059,1
30,22,30.771,1
30,23,31.896,1
30,24,33.898,1
30,25,29.828,1
30,26,24.145,1
30,27,28.856,1
30,28,27.193,1
30,29,26.278,1
30,30,30.421,1
30,31,32.67,1
30,32,27.571,1
30,33,27.219,1
30,34,29.109,1
30,35,32.943,1
30,36,35.129,1
30,37,35.372,1
30,38,33.083,1
30,39,30.217,1
30,40,33.042,1
30,41,32.501,1
30,42,32.456,1
30,43,25.343,1
30,44,26.965,1
30,45,31.164,1
30,46,27.323,1
30,47,31.063,1
30,48,29.84,1
30,49,25.537,1
30,50,26.398,1
30,51,29.468,1
30,52,28.584,1
30,53,32.688,1
30,54,26.966,1
30,55,33.638,1
30,56,35.315,1
30,57,24.639,1
30,58,33.693,1
30,59,32.74,1
30,60,30.955,1
31,1,26.852,1
31,2,35.422,1
31,3,27.011,1
31,4,24.217,1
31,5,27.017,1
31,6,33.619,1
31,7,28.186,1
31,8,33.796,1
31,9,29.968,1
31,10,29.562,1
31,11,27.218,1
31,12,24.252,1
31,13,34.959,1
31,14,27.821,1
31,15,33.478,1
31,16,24.563,1
31,17,30.453,1
31,18,35.347,1
31,19,30.873,1
31,20,26.635,1
31,21,35.381,1
31,22,29.458,1
31,23,27.24,1
31,24,25.127,1
31,25,29.296,1
31,26,30.487,1
31,27,30.444,1
31,28,24.492,1
31,29,29.024,1
31,30,35.793,1
31,31,31.259,1
31,32,25.64,1
31,33,33.907,1
31,34,35.106,1
31,35,31.031,1
31,36,34.717,1
31,37,25.041,1
31,38,32.386,1
31,39,25.736,1
31,40,34.214,1
31,41,29.392,1
31,42,29.443,1
31,43,32.556,1
31,44,31.085,1
31,45,25.068,1
31,46,28.854,1
31,47,34.506,1
31,48,25.834,1
31,49,35.572,1
31,50,35.493,1
31,51,25.481,1
31,52,29.284,1
31,53,32.857,1
31,54,29.972,1
31,55,31.263,1
31,56,31.143,1
31,57,33.136,1
31,58,25.683,1
31,59,24.136,1
31,60,35.064,1
32,1,29.317,1
32,2,26.312,1
32,3,27.789,1
32,4,28.194,1
32,5,35.706,1
32,6,31.59,1
32,7,29.351,1
32,8,36.02,1
32,9,33.29,1
32,10,28.514,1
32,11,31.318,1
32,12,34.248,1
32,13,31.026,1
32,14,31.554,1
32,15,28.69,1
32,16,24.945,1
32,17,31.471,1
32,18,24.841,1
32,19,27.477,1
32,20,24.602,1
32,21,31.963,1
32,22,26.306,1
32,23,34.29,1
32,24,30.715,1
32,25,30.155,1
32,26,30.481,1
32,27,24.889,1
32,28,27.388,1
32,29,32.755,1
32,30,25.861,1
32,31,25.94,1
32,32,24.331,1
32,33,24.264,1
32,34,24.053,1
32,35,29.09,1
32,36,33.381,1
32,37,26.907,1
32,38,31.881,1
32,39,28.025,1
32,40,25.001,1
32,41,28.042,1
32,42,36.014,1
32,43,29.977,1
32,44,33.643,1
32,45,26.611,1
32,46,27.578,1
32,47,31.544,1
32,48,33.258,1
32,49,35.05,1
32,50,28.004,1
32,51,26.86,1
32,52,28.599,1
32,53,35.531,1
32,54,35.288,1
32,55,25.94,1
32,56,31.755,1
32,57,27.805,1
32,58,32.399,1
32,59,30.953,1
32,60,32.594,1
33,1,35.123,1
33,2,25.147,1
33,3,32.417,1
33,4,29.688,1
33,5,25.021,1
33,6,34.661,1
33,7,33.274,1
33,8,25.808,1
33,9,32.623,1
33,10,35.841,1
33,11,30.476,1
33,12,30.503,1
33,13,34.083,1
33,14,31.669,1
33,15,34.207,1
33,16,34.022,1
33,17,26.317,1
33,18,26.12,1
33,19,30.348,1
33,20,31.188,1
33,21,29.099,1
33,22,25.375,1
33,23,26.44,1
33,24,35.41,1
33,25,32.471,1
33,26,34.661,1
33,27,26.604,1
33,28,29.092,1
33,29,26.717,1
33,30,36.011,1
33,31,27.541,1
33,32,31.279,1
33,33,29.537,1
33,34,34.591,1
33,35,25.46,1
33,36,24.228,1
33,37,31.085,1
33,38,26.551,1
33,39,29.801,1
33,40,28.066,1
33,41,24.197,1
33,42,24.153,1
33,43,25.46,1
33,44,29.095,1
33,45,28.442,1
33,46,27.233,1
33,47,35.82,1
33,48,26.858,1
33,49,34.669,1
33,50,28.639,1
33,51,35.761,1
33,52,25.857,1
33,53,31.352,1
33,54,26.921,1
33,55,35.423,1
33,56,32.463,1
33,57,27.402,1
33,58,25.603,1
33,59,35.755,1
33,60,27.312,1
34,1,28.173,1
34,2,28.439,1
34,3,32.225,1
34,4,33.902,1
34,5,35.755,1
34,6,34.029,1
34,7,32.465,1
34,8,25.039,1
34,9,30.296,1
34,10,27.178,1
34,11,35.585,1
34,12,28.522,1
34,13,27.495,1
34,14,30.523,1
34,15,35.203,1
34,16,29.311,1
34,17,24.625,1
34,18,33.331,1
34,19,30.012,1
34,20,29.569,1
34,21,26.488,1
34,22,29.452,1
34,23,31.747,1
34,24,32.288,1
34,25,35.856,1
34,26,29.449,1
34,27,30.298,1
34,28,33.133,1
34,29,31.339,1
34,30,26.215,1
34,31,26.17,1
34,32,26.865,1
34,33,33.834,1
34,34,31.779,1
34,35,29.861,1
34,36,28.739,1
34,37,31.794,1
34,38,32.257,1
34,39,30.061,1
34,40,33.042,1
34,41,34.938,1
34,42,26.766,1
34,43,34.825,1
34,44,29.461,1
34,45,26.645,1
34,46,33.379,1
34,47,31.165,1
34,48,35.551,1
34,49,24.479,1
34,50,35.395,1
34,51,27.399,1
34,52,25.352,1
34,53,31.12,1
34,54,27.762,1
34,55,35.734,1
34,56,25.265,1
34,57,24.998,1
34,58,28.637,1
34,59,27.037,1
34,60,28.611,1
35,1,25.59,1
35,2,35.417,1
35,3,28.157,1
35,4,24.063,1
35,5,33.702,1
35,6,30.9,1
35,7,32.755,1
35,8,30.011,1
35,9,26.127,1
35,10,30.921,1
35,11,28.346,1
35,12,32.986,1
35,13,33.602,1
35,14,26.448,1
35,15,27.134,1
35,16,35.043,1
35,17,24.201,1
35,18,28.07,1
35,19,30.303,1
35,20,24.008,1
35,21,30.229,1
35,22,29.762,1
35,23,29.946,1
35,24,35.388,1
35,25,24.137,1
35,26,27.662,1
35,27,26.422,1
35,28,35.602,1
35,29,29.676,1
35,30,31.069,1
35,31,32.963,1
35,32,24,1
35,33,33.952,1
35,34,32.954,1
35,35,33.294,1
35,36,35.15,1
35,37,30.189,1
35,38,33.605,1
35,39,32.531,1
35,40,29.756,1
35,41,33.624,1
35,42,24.524,1
35,43,34.784,1
35,44,29.55,1
35,45,27.292,1
35,46,26.225,1
35,47,27.545,1
35,48,27.248,1
35,49,29.107,1
35,50,26.868,1
35,51,34.913,1
35,52,26.908,1
35,53,32.44,1
35,54,35.707,1
35,55,30.968,1
35,56,34.601,1
35,57,35.636,1
35,58,26.098,1
35,59,28.009,1
35,60,29.812,1
36,1,33.027,1
36,2,30.166,1
36,3,34.719,1
36,4,26.282,1
36,5,26.451,1
36,6,27.525,1
36,7,30.525,1
36,8,24.099,1
36,9,26.084,1
36,10,34.54,1
36,11,24.198,1
36,12,33.921,1
36,13,27.414,1
36,14,24.492,1
36,15,30.142,1
36,16,35.313,1
36,17,29.416,1
36,18,24.973,1
36,19,30.409,1
36,20,26.03,1
36,21,32.636,1
36,22,34.898,1
36,23,32.625,1
36,24,24.206,1
36,25,34.09,1
36,26,35.277,1
36,27,27.167,1
36,28,35.898,1
36,29,29.91,1
36,30,24.908,1
36,31,25.961,1
36,32,30.436,1
36,33,30.604,1
36,34,30.257,1
36,35,34.365,1
36,36,32.287,1
36,37,27.64,1
36,38,32.717,1
36,39,30.231,1
36,40,34.981,1
36,41,24.549,1
36,42,27.222,1
36,43,30.216,1
36,44,26.269,1
36,45,35.148,1
36,46,35.106,1
36,47,28.654,1
36,48,34.648,1
36,49,29.698,1
36,50,32.471,1
36,51,33.461,1
36,52,29.159,1
36,53,32.452,1
36,54,26.077,1
36,55,32.501,1
36,56,27.821,1
36,57,26.496,1
36,58,33.456,1
36,59,30.662,1
36,60,29.998,1
37,1,25.773,1
37,2,30.816,1
37,3,27.18,1
37,4,31.813,1
37,5,30.362,1
37,6,34.541,1
37,7,25.311,1
37,8,28.693,1
37,9,32.361,1
37,10,30.906,1
37,11,28.124,1
37,12,35.53,1
37,13,29.126,1
37,14,28.104,1
37,15,28.294,1
37,16,28.544,1
37,17,30.708,1
37,18,29.434,1
37,19,29.887,1
37,20,31.858,1
37,21,30.265,1
37,22,33.306,1
37,23,25.788,1
37,24,24.254,1
37,25,32.611,1
37,26,27.341,1
37,27,28.938,1
37,28,33.5,1
37,29,25.42,1
37,30,34.103,1
37,31,32.888,1
37,32,33.567,1
37,33,24.37,1
37,34,31.367,1
37,35,35.933,1
37,36,24.145,1
37,37,28.605,1
37,38,33.056,1
37,39,28.417,1
37,40,28.124,1
37,41,29.819,1
37,42,33.424,1
37,43,29.32,1
37,44,25.443,1
37,45,31.697,1
37,46,28.446,1
37,47,35.629,1
37,48,28.267,1
37,49,30.465,1
37,50,33.567,1
37,51,30.777,1
37,52,27.111,1
37,53,33.626,1
37,54,35.001,1
37,55,35.959,1
37,56,24.877,1
37,57,31.531,1
37,58,34.414,1
37,59,25.736,1
37,60,32.858,1
38,1,34.967,1
38,2,27.914,1
38,3,28.667,1
38,4,29.052,1
38,5,33.235,1
38,6,31.033,1
38,7,29.792,1
38,8,29.599,1
38,9,34.042,1
38,10,26.745,1
38,11,31.831,1
38,12,33.049,1
38,13,27.642,1
38,14,32.422,1
38,15,24.267,1
38,16,24.347,1
38,17,24.521,1
38,18,30.415,1
38,19,24.667,1
38,20,26.877,1
38,21,33.118,1
38,22,30.351,1
38,23,25.628,1
38,24,28.471,1
38,25,30.626,1
38,26,31.918,1
38,27,35.762,1
38,28,34.44,1
38,29,34.02,1
38,30,35.879,1
38,31,24.06,1
38,32,25.404,1
38,33,35.549,1
38,34,28.522,1
38,35,28.236,1
38,36,24.846,1
38,37,30.197,1
38,38,27.134,1
38,39,31.827,1
38,40,30.104,1
38,41,31.694,1
38,42,27.454,1
38,43,27.081,1
38,44,35.787,1
38,45,27.821,1
38,46,24.944,1
38,47,24.849,1
38,48,35.7,1
38,49,24.299,1
38,50,35.046,1
38,51,31.404,1
38,52,27.689,1
38,53,31.725,1
38,54,31.588,1
38,55,30.178,1
38,56,27.833,1
38,57,24.526,1
38,58,29.324,1
38,59,24.437,1
38,60,34.168,1
39,1,27.215,1
39,2,25.205,1
39,3,34.478,1
39,4,30.577,1
39,5,32.024,1
39,6,24.368,1
39,7,33.184,1
39,8,31.223,1
39,9,35.577,1
39,10,33.918,1
39,11,26.375,1
39,12,27.519,1
39,13,31.023,1
39,14,33.873,1
39,15,33.15,1
39,16,30.537,1
39,17,26.703,1
39,18,24.952,1
39,19,28.285,1
39,20,34.757,1
39,21,24.042,1
39,22,30.216,1
39,23,35.056,1
39,24,35.9,1
39,25,25.737,1
39,26,29.9,1
39,27,33.466,1
39,28,24.988,1
39,29,30.992,1
39,30,31.36,1
39,31,28.673,1
39,32,31.231,1
39,33,28.709,1
39,34,24.814,1
39,35,28.825,1
39,36,27.58,1
39,37,29.622,1
39,38,26.83,1
39,39,24.421,1
39,40,24.236,1
39,41,27.955,1
39,42,34.417,1
39,43,31.244,1
39,44,31.601,1
39,45,29.835,1
39,46,31.526,1
39,47,24.271,1
39,48,25.407,1
39,49,27.029,1
39,50,27.232,1
39,51,29.159,1
39,52,28.737,1
39,53,29.171,1
39,54,26.738,1
39,55,30.256,1
39,56,34.522,1
39,57,33.031,1
39,58,34.832,1
39,59,33.932,1
39,60,27.625,1
40,1,29.968,1
40,2,29.002,1
40,3,30.412,1
40,4,34.68,1
40,5,26.39,1
40,6,25.922,1
40,7,24.437,1
40,8,27.58,1
40,9,33.953,1
40,10,34.123,1
40,11,34.368,1
40,12,29.954,1
40,13,28.404,1
40,14,28.589,1
40,15,25.507,1
40,16,35.937,1
40,17,26.311,1
40,18,28.877,1
40,19,26.192,1
40,20,30.391,1
40,21,25.899,1
40,22,31.457,1
40,23,31.458,1
40,24,32.754,1
40,25,33.449,1
40,26,34.299,1
40,27,27.052,1
40,28,32.511,1
40,29,29.742,1
40,30,24.719,1
40,31,27.384,1
40,32,27.262,1
40,33,25.84,1
40,34,24.135,1
40,35,27.014,1
40,36,31.381,1
40,37,26.57,1
40,38,24.629,1
40,39,36.018,1
40,40,25.573,1
40,41,26.935,1
40,42,31.305,1
40,43,26.637,1
40,44,28.189,1
40,45,28.29,1
40,46,33.311,1
40,47,33.739,1
40,48,29.977,1
40,49,31.043,1
40,50,33.261,1
40,51,31.948,1
40,52,33.294,1
40,53,26.807,1
40,54,30.157,1
40,55,24.504,1
40,56,33.72,1
40,57,31.014,1
40,58,25.356,1
40,59,26.847,1
40,60,28.672,1
41,1,34.499,1
41,2,30.915,1
41,3,31.063,1
41,4,35.347,1
41,5,35.404,1
41,6,29.546,1
41,7,31.253,1
41,8,34.146,1
41,9,29.925,1
41,10,33.958,1
41,11,27.507,1
41,12,24.454,1
41,13,26.961,1
41,14,26.369,1
41,15,28.387,1
41,16,24.703,1
41,17,25.372,1
41,18,34.249,1
41,19,29.749,1
41,20,35.134,1
41,21,30.929,1
41,22,26.82,1
41,23,25.926,1
41,24,35.833,1
41,25,27.605,1
41,26,32.783,1
41,27,31.084,1
41,28,26.445,1
41,29,28.415,1
41,30,31.407,1
41,31,34.427,1
41,32,35.722,1
41,33,24.19,1
41,34,29.498,1
41,35,35.513,1
41,36,35.127,1
41,37,27.697,1
41,38,32.829,1
41,39,35.225,1
41,40,33.6,1
41,41,31.484,1
41,42,35.722,1
41,43,32.408,1
41,44,35.013,1
41,45,28.734,1
41,46,26.18,1
41,47,34.062,1
41,48,27.138,1
41,49,35.833,1
41,50,33.991,1
41,51,32.848,1
41,52,32.587,1
41,53,25.281,1
41,54,26.666,1
41,55,31.994,1
41,56,29.576,1
41,57,32.538,1
41,58,29.608,1
41,59,35.256,1
41,60,25.667,1
42,1,32.577,1
42,2,34.685,1
42,3,33.895,1
42,4,32.161,1
42,5,30.23,1
42,6,25.5,1
42,7,28.645,1
42,8,29.777,1
42,9,32.301,1
42,10,32.482,1
42,11,34.409,1
42,12,34.281,1
42,13,32.673,1
42,14,28.654,1
42,15,33.463,1
42,16,27.805,1
42,17,27.332,1
42,18,24.442,1
42,19,29.459,1
42,20,32.981,1
42,21,34.118,1
42,22,27.981,1
42,23,35.647,1
42,24,35.475,1
42,25,25.816,1
42,26,24.718,1
42,27,29.273,1
42,28,32.033,1
42,29,28.178,1
42,30,27.826,1
42,31,30.477,1
42,32,29.955,1
42,33,26.733,1
42,34,28.331,1
42,35,24.772,1
42,36,34.466,1
42,37,30.259,1
42,38,28.843,1
42,39,31.837,1
42,40,30.37,1
42,41,31.04,1
42,42,25.878,1
42,43,27.667,1
42,44,30.577,1
42,45,29.277,1
42,46,28.411,1
42,47,34.846,1
42,48,29.413,1
42,49,30.246,1
42,50,25.765,1
42,51,27.824,1
42,52,29.568,1
42,53,25.13,1
42,54,28.584,1
42,55,28.125,1
42,56,28.738,1
42,57,32.597,1
42,58,35.832,1
42,59,24.336,1
42,60,26.498,1
43,1,31.554,1
43,2,27.488,1
43,3,31.638,1
43,4,33.743,1
43,5,30.594,1
43,6,28.425,1
43,7,34.03,1
43,8,24.895,1
43,9,32.375,1
43,10,30.268,1
43,11,27.735,1
43,12,31.809,1
43,13,30.18,1
43,14,33.324,1
43,15,29.28,1
43,16,30.786,1
43,17,35.505,1
43,18,31.468,1
43,19,26.065,1
43,20,26.186,1
43,21,33.306,1
43,22,33.63,1
43,23,33.754,1
43,24,30.18,1
43,25,32.197,1
43,26,28.988,1
43,27,33.728,1
43,28,29.275,1
43,29,34.029,1
43,30,25.603,1
43,31,27.139,1
43,32,34.243,1
43,33,29.992,1
43,34,33.531,1
43,35,26.933,1
43,36,27.327,1
43,37,28.144,1
43,38,25.849,1
43,39,31.86,1
43,40,35.721,1
43,41,27.006,1
43,42,25.408,1
43,43,32.454,1
43,44,24.859,1
43,45,24.329,1
43,46,25.868,1
43,47,32.847,1
43,48,33.054,1
43,49,35.861,1
43,50,27.16,1
43,51,30.098,1
43,52,24.401,1
43,53,32.719,1
43,54,26.325,1
43,55,31.166,1
43,56,25.914,1
43,57,24.877,1
43,58,27.267,1
43,59,25.14,1
43,60,25.786,1
44,1,30.924,1
44,2,30.698,1
44,3,26.955,1
44,4,30.288,1
44,5,29.238,1
44,6,31.716,1
44,7,25.989,1
44,8,32.966,1
44,9,27.814,1
44,10,34.425,1
44,11,27.934,1
44,12,28.895,1
44,13,35.035,1
44,14,26.816,1
44,15,35.408,1
44,16,32.252,1
44,17,32.54,1
44,18,33.596,1
44,19,35.35,1
44,20,25.374,1
44,21,33.273,1
44,22,33.774,1
44,23,31.19,1
44,24,26.201,1
44,25,25.069,1
44,26,29.14,1
44,27,31.424,1
44,28,33.81,1
44,29,27.249,1
44,30,26.387,1
44,31,32.572,1
44,32,26.898,1
44,33,24.473,1
44,34,26.49,1
44,35,28.477,1
44,36,27.634,1
44,37,29.402,1
44,38,24.726,1
44,39,35.8,1
44,40,32.684,1
44,41,26.373,1
44,42,30.75,1
44,43,35.313,1
44,44,28.417,1
44,45,35.608,1
44,46,27.868,1
44,47,35.414,1
44,48,24.447,1
44,49,26.108,1
44,50,25.302,1
44,51,25.124,1
44,52,33.72,1
44,53,25.031,1
44,54,26.354,1
44,55,35.018,1
44,56,29.591,1
44,57,31.381,1
44,58,30.139,1
44,59,25.215,1
44,60,24.659,1
45,1,33.688,1
45,2,34.2,1
45,3,35.478,1
45,4,25.071,1
45,5,28.274,1
45,6,35.355,1
45,7,27.747,1
45,8,29.125,1
45,9,24.954,1
45,10,32.164,1
45,11,24.631,1
45,12,28.436,1
45,13,33.003,1
45,14,26.389,1
45,15,34.339,1
45,16,24.067,1
45,17,26.295,1
45,18,26.826,1
45,19,28.656,1
45,20,27.934,1
45,21,24.835,1
45,22,28.813,1
45,23,29.986,1
45,24,25.779,1
45,25,26.847,1
45,26,32.963,1
45,27,32.597,1
45,28,28.439,1
45,29,24.924,1
45,30,28.291,1
45,31,30.673,1
45,32,31.296,1
45,33,32.927,1
45,34,27.348,1
45,35,34.741,1
45,36,32.693,1
45,37,32.237,1
45,38,30.411,1
45,39,24.192,1
45,40,27.458,1
45,41,28.785,1
45,42,30.39,1
45,43,30.309,1
45,44,30.07,1
45,45,33.194,1
45,46,31.779,1
45,47,32.806,1
45,48,31.569,1
45,49,35.125,1
45,50,26.843,1
45,51,32.751,1
45,52,28.968,1
45,53,24.837,1
45,54,34.732,1
45,55,33.007,1
45,56,31.285,1
45,57,24.73,1
45,58,26.391,1
45,59,24.34,1
45,60,24.512,1
46,1,27.477,1
46,2,33.47,1
46,3,33.217,1
46,4,28.272,1
46,5,32.126,1
46,6,35.493,1
46,7,28.612,1
46,8,33.949,1
46,9,26.647,1
46,10,31.777,1
46,11,32.657,1
46,12,29.237,1
46,13,24.084,1
46,14,24.719,1
46,15,27.868,1
46,16,31.268,1
46,17,24.845,1
46,18,32.164,1
46,19,29.859,1
46,20,32.431,1
46,21,24.321,1
46,22,35.96,1
46,23,26.585,1
46,24,33.732,1
46,25,34.633,1
46,26,32.533,1
46,27,32.672,1
46,28,33.717,1
46,29,35.145,1
46,30,32.444,1
46,31,32.096,1
46,32,27.47,1
46,33,25.094,1
46,34,30.355,1
46,35,33.684,1
46,36,28.116,1
46,37,32.804,1
46,38,33.022,1
46,39,24.745,1
46,40,32.956,1
46,41,26.229,1
46,42,34.38,1
46,43,35.272,1
46,44,30.918,1
46,45,24.497,1
46,46,25.353,1
46,47,25.807,1
46,48,33.609,1
46,49,30.299,1
46,50,35.727,1
46,51,28.028,1
46,52,34.107,1
46,53,34.698,1
46,54,31.007,1
46,55,34.545,1
46,56,32.242,1
46,57,27.025,1
46,58,34.628,1
46,59,30.854,1
46,60,30.47,1
47,1,32.821,1
47,2,33.687,1
47,3,26.948,1
47,4,30.808,1
47,5,28.271,1
47,6,26.565,1
47,7,24.264,1
47,8,33.204,1
47,9,30.839,1
47,10,35.306,1
47,11,28.161,1
47,12,29.694,1
47,13,34.055,1
47,14,32.019,1
47,15,29.583,1
47,16,30.835,1
47,17,25.994,1
47,18,35.35,1
47,19,29.991,1
47,20,34.532,1
47,21,24.14,1
47,22,25.454,1
47,23,33.226,1
47,24,33.895,1
47,25,29.231,1
47,26,29.801,1
47,27,30.253,1
47,28,34.44,1
47,29,35.353,1
47,30,28.235,1
47,31,32.809,1
47,32,32.852,1
47,33,34.972,1
