ID,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year
10500065,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1235,12,25,31,1172638,1890906,2016
10501230,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,323,3,6,69,1182827,1856621,2016
10503970,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,321,3,5,42,1183781,1861450,2016
10506826,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,1831,18,42,8,1175666,1903593,2016
10509551,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,1131,11,24,25,1144836,1897606,2016
10511436,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,TRUE,1634,16,38,15,1140942,1921773,2016
10511506,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,1175804,1899905,2016
10512282,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,222,2,4,39,,,2016
10512552,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1834,18,42,8,,,2014
10513260,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,FALSE,FALSE,832,8,15,66,1162217,1860559,2016
10515399,ASSAULT,SIMPLE,LIBRARY,TRUE,FALSE,1531,15,37,25,,,2016
20859,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,1024,10,24,29,1153059,1890107,2013
10508708,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1533,15,28,25,1143291,1898743,2016
10508718,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,1133,11,28,27,1151974,1897714,2016
10508719,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,712,7,16,68,1171829,1864403,2016
10508720,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,726,7,17,67,1165527,1859374,2016
10508721,ASSAULT,AGGRAVATED: HANDGUN,BAR OR TAVERN,FALSE,FALSE,821,8,14,58,1153352,1873237,2016
10508722,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1613,16,41,10,1127987,1933730,2016
10508725,THEFT,ATTEMPT THEFT,SIDEWALK,FALSE,FALSE,123,1,2,32,1177364,1897937,2016
10508727,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,632,6,6,44,1180652,1846066,2016
10509595,ASSAULT,AGG PO HANDS NO/MIN INJURY,APARTMENT,TRUE,FALSE,1033,10,24,30,1156395,1888243,2016
10508729,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,TRUE,FALSE,835,8,18,66,1156362,1855760,2016
10509597,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,614,6,21,71,1168085,1850698,2016
10508730,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,TRUE,TRUE,1821,18,43,8,1174476,1908840,2016
10508733,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,634,6,21,49,1177233,1843711,2016
10508734,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,612,6,17,71,1169538,1853064,2016
10509608,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1731,17,30,16,1147446,1922503,2016
10508735,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,TRUE,FALSE,313,3,20,42,1179992,1863705,2016
10508736,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,TRUE,TRUE,1133,11,24,29,1152965,1894830,2016
10508737,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,711,7,20,68,1172893,1864872,2016
10508739,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,712,7,16,68,1170660,1865499,2016
10508740,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,532,5,9,53,1179244,1823430,2016
10508743,ASSAULT,SIMPLE,BAR OR TAVERN,FALSE,FALSE,1925,19,46,6,1170251,1925095,2016
10508749,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,332,3,5,43,1190349,1858310,2016
10508751,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,214,2,3,38,1180347,1879231,2016
10508753,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,FALSE,FALSE,1923,19,44,6,1168958,1924315,2016
10508756,BATTERY,SIMPLE,STREET,FALSE,FALSE,2424,24,49,1,1161445,1948370,2016
10508762,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1135,11,2,27,1157593,1896245,2016
10508775,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1033,10,12,30,1158058,1888522,2016
10509610,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1033,10,12,30,1156374,1888999,2016
10508784,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,424,4,10,46,1199605,1849703,2016
10508789,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1833,18,42,8,1178206,1906978,2016
10508791,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,211,2,3,35,1178484,1882777,2016
10508799,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,712,7,16,68,1170715,1863427,2016
10508800,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1624,16,38,15,1138222,1928502,2016
10508805,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1522,15,29,25,1140357,1898140,2016
10508807,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,423,4,7,46,1196948,1844748,2016
10508818,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,1115,11,28,26,1149424,1898703,2016
10508824,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,512,5,9,49,1181447,1835083,2016
10508835,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,631,6,6,44,1182955,1851770,2016
10508836,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,631,6,6,44,1179907,1850378,2016
10508847,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,FALSE,2011,20,40,2,1157590,1939410,2016
10508849,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,321,3,20,42,1182684,1861922,2016
10508859,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1611,16,41,9,1124413,1945393,2016
10508915,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,123,1,2,32,1176446,1897964,2016
10508950,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1112,11,27,23,1151525,1906649,2016
10508961,THEFT,OVER $500,HOTEL/MOTEL,FALSE,FALSE,1614,16,41,76,1118477,1936072,2016
10508981,BATTERY,SIMPLE,TAXICAB,FALSE,FALSE,2433,24,48,77,1168600,1939715,2016
10509023,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,224,2,3,38,1178010,1871663,2016
10509048,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,FALSE,TRUE,912,9,11,59,1164632,1879998,2016
10509049,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,923,9,14,63,1159923,1869928,2016
10509050,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2413,24,50,2,1157512,1941944,2016
10509064,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,922,9,14,58,1156108,1875096,2016
10509070,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1824,18,43,8,1176800,1910080,2016
10509072,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,933,9,16,61,1167175,1871806,2016
10509074,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,ALLEY,TRUE,FALSE,1031,10,22,30,1149754,1883727,2016
10509093,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,722,7,20,68,1175613,1862240,2016
10509095,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,724,7,17,67,1168817,1860176,2016
10509099,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1523,15,28,25,1138983,1901704,2016
10509106,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1523,15,28,25,1139214,1902011,2016
10509108,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,TRUE,TRUE,723,7,17,68,1170769,1861488,2016
10509116,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1132,11,24,29,1150472,1894425,2016
10509131,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,724,7,17,68,1170123,1860875,2016
10509132,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1722,17,45,16,1144516,1931041,2016
10509140,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,1824,18,42,8,1175324,1908199,2016
10509170,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2234,22,34,75,1171468,1831207,2016
10509181,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,312,3,20,42,1180029,1862350,2016
10509194,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,424,4,10,46,1199922,1850239,2016
10509195,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,533,5,9,54,1185547,1819411,2016
10509201,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,714,7,15,67,1164376,1865179,2016
10509202,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1723,17,33,16,1151965,1927886,2016
10509203,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,431,4,7,51,1194794,1839526,2016
10509211,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1722,17,39,14,1147190,1931266,2016
10509218,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1225,12,2,28,1163639,1897450,2016
10509222,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PRIVATE, GROUNDS",FALSE,FALSE,813,8,13,62,1147807,1865116,2016
10509229,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2011,20,40,4,1157776,1936428,2016
10509230,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,815,8,23,56,1145926,1868997,2016
10509231,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2221,22,21,73,1167235,1845492,2016
10509234,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,823,8,15,66,1157974,1862063,2016
10509238,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,212,2,4,36,1181833,1880693,2016
10509244,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1511,15,29,25,1138436,1904775,2016
10509245,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,1221,12,1,24,1160266,1905078,2016
10509251,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1831,18,42,8,1173695,1903251,2016
10509252,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,122,1,2,32,1174333,1900280,2016
10509261,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1913,19,46,3,1168225,1930362,2016
10509280,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1031,10,22,30,1149822,1885508,2016
10509284,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2534,25,31,23,1147025,1910941,2016
10509288,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,323,3,6,69,1177990,1856463,2016
10509292,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,TRUE,FALSE,532,5,9,53,1179122,1822000,2016
10509297,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,424,4,10,46,1197636,1850405,2016
10509300,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,323,3,6,69,1177540,1856922,2016
10509302,THEFT,POCKET-PICKING,GROCERY FOOD STORE,FALSE,FALSE,1623,16,45,15,1138146,1930974,2016
10509310,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,211,2,3,35,1177450,1881815,2016
10509319,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,332,3,5,43,1188040,1859983,2016
10509321,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1014,10,24,29,1151661,1890691,2016
10509327,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,821,8,14,62,1153060,1870566,2016
10509345,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,1532,15,28,25,1142002,1901115,2016
10509346,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,614,6,21,71,1168433,1850077,2016
10509352,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,923,9,14,63,1158930,1869756,2016
10509353,ROBBERY,ARMED: HANDGUN,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,513,5,9,50,1184891,1831392,2016
10509356,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,225,2,3,40,1177199,1868999,2016
10509359,KIDNAPPING,CHILD ABDUCTION/STRANGER,SIDEWALK,FALSE,FALSE,513,5,34,49,1176536,1833321,2016
10509361,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1933,19,44,6,1170394,1920533,2016
10509364,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,821,8,14,57,1150934,1871470,2016
10509366,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,1522,15,29,25,1139594,1898454,2016
10509372,THEFT,$500 AND UNDER,APARTMENT,TRUE,TRUE,414,4,8,43,1188686,1853592,2016
10509373,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1134,11,28,27,1156261,1897213,2016
10509374,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1133,11,24,26,1151106,1897949,2016
10509375,CRIMINAL TRESPASS,TO LAND,LIBRARY,TRUE,FALSE,111,1,42,32,1177144,1900833,2016
10509381,THEFT,OVER $500,STREET,FALSE,FALSE,1115,11,28,26,1149447,1899706,2016
10509391,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1713,17,39,13,1152801,1933422,2016
10509394,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,1533,15,28,25,1142140,1899440,2016
10510838,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,432,4,10,52,1202048,1835277,2016
10509611,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,512,5,34,49,1176490,1835977,2016
10509612,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,614,6,18,71,1167159,1848187,2016
10509626,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1215,12,26,24,1165924,1904437,2016
10509633,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,922,9,14,58,1156818,1873709,2016
10509634,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,2432,24,40,1,1164426,1943519,2016
10509642,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,713,7,16,67,1168291,1867297,2016
10509643,NARCOTICS,POSS: SYNTHETIC DRUGS,HIGHWAY/EXPRESSWAY,TRUE,FALSE,935,9,3,37,1175568,1870029,2016
10509644,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,323,3,6,69,1181003,1855399,2016
10509645,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,TRUE,FALSE,511,5,9,49,1177986,1836679,2016
10509652,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,914,9,25,34,1175321,1889584,2016
10509683,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,925,9,11,61,1169098,1875160,2016
10509699,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,121,1,2,28,1172740,1900001,2016
10509707,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,621,6,17,71,1171628,1854216,2016
10509708,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,921,9,12,58,1159416,1878531,2016
10509710,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1022,10,24,29,1155571,1893727,2016
10509711,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,ALLEY,TRUE,FALSE,321,3,20,42,1183349,1861904,2016
10509713,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1113,11,28,26,1146887,1898970,2016
10509715,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1133,11,24,27,1151640,1896117,2016
10509719,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,1190323,1849483,2016
10509721,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1113,11,28,26,1146878,1900128,2016
10509722,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,TRUE,FALSE,321,3,20,42,1181868,1860736,2016
10509723,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1112,11,27,23,1151254,1904680,2016
10509725,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,225,2,20,40,1177675,1867725,2016
10509726,BATTERY,SIMPLE,RESIDENCE-GARAGE,TRUE,FALSE,623,6,6,69,1178917,1854466,2016
10509733,CRIMINAL TRESPASS,TO VEHICLE,"SCHOOL, PRIVATE, GROUNDS",TRUE,FALSE,412,4,8,45,1187806,1849920,2016
10509735,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,422,4,7,46,1196578,1851618,2016
10509737,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,13,65,1148447,1862773,2016
10509743,NARCOTICS,POSS: SYNTHETIC DRUGS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,835,8,18,70,1154616,1853337,2016
10509749,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,822,8,14,63,1155304,1868403,2016
10509754,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,624,6,6,44,1181613,1852449,2016
10509757,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1933,19,44,6,1168066,1921063,2016
10509759,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1031,10,22,30,1150506,1884775,2016
10509760,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,131,1,2,33,1176544,1894234,2016
10509763,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1122,11,27,23,1151292,1903306,2016
10509765,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,734,7,17,67,1167867,1858640,2016
10509766,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1135,11,28,29,1157047,1895237,2016
10509767,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,FALSE,FALSE,1113,11,28,25,1144720,1899599,2016
10509774,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2031,20,40,4,1157819,1932350,2016
10509775,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,111,1,42,32,1177130,1901750,2016
10509776,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2523,25,31,21,1149198,1919884,2016
10509778,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1523,15,28,25,1141647,1901874,2016
10509782,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,433,4,10,52,1201893,1830481,2016
10509787,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,131,1,25,33,1175771,1892296,2016
10509788,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,234,2,4,41,1187201,1869519,2016
10509792,NARCOTICS,POSSESSION: SYNTHETIC MARIJUANA,VACANT LOT/LAND,TRUE,FALSE,1112,11,27,23,1151505,1907247,2016
10509793,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2512,25,29,19,1135972,1916158,2016
10509794,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1222,12,2,27,1158054,1899904,2016
10509797,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,TRUE,TRUE,612,6,17,71,1169626,1854830,2016
10509798,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,331,3,5,43,1190997,1858323,2016
10509799,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,634,6,6,49,1177935,1843153,2016
10509803,OTHER OFFENSE,PROBATION VIOLATION,SIDEWALK,TRUE,FALSE,2422,24,49,1,1163822,1950346,2016
10509804,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2513,25,36,25,1130507,1910185,2016
10509806,ASSAULT,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,FALSE,FALSE,1122,11,28,26,1149759,1898793,2016
10509807,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,FALSE,FALSE,1115,11,28,26,1148697,1899688,2016
10509809,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1113,11,28,26,1146607,1900602,2016
10509810,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,FALSE,FALSE,1024,10,22,30,1153091,1887506,2016
10509811,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2212,22,19,75,1161700,1830710,2016
10509813,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,1533,15,28,25,1144090,1898892,2016
10509814,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1123,11,28,27,1154669,1900797,2016
10509816,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1121,11,27,23,1152875,1905964,2016
10509817,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,FALSE,FALSE,1235,12,25,31,1171609,1890870,2016
10509818,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,7,1163883,1917044,2016
10509819,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1033,10,24,30,1155607,1887226,2016
10509820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,2531,25,29,25,1138683,1910077,2016
10509825,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1524,15,37,25,1139777,1904461,2016
10509827,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,825,8,15,66,1160301,1862792,2016
10509829,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1031,10,22,30,1147562,1883379,2016
10509830,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,421,4,7,43,1194188,1854809,2016
10509832,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,524,5,34,53,1172302,1827766,2016
10509833,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,612,6,17,71,1166987,1854622,2016
10509835,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,512,5,34,49,1177884,1836676,2016
10509837,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,321,3,20,42,1182490,1861419,2016
10509838,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1121,11,26,23,1154544,1906323,2016
10509841,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,FALSE,632,6,8,44,1183496,1847146,2016
10509844,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1123,11,28,27,1153013,1901317,2016
10509845,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,2233,22,34,49,1174934,1831491,2016
10509850,THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,24,1171627,1903300,2016
10509853,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,912,9,11,59,1163600,1881129,2016
10509861,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1115,11,28,26,1148160,1898999,2016
10509862,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, GROUNDS",TRUE,FALSE,131,1,3,33,1176341,1890924,2016
10509864,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1614,16,41,76,1119317,1935156,2016
10509866,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1723,17,39,16,1148986,1927168,2016
10509867,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1723,17,39,16,1148986,1927168,2016
10509868,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,FALSE,FALSE,726,7,15,67,1164584,1862876,2016
10509869,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,423,4,7,48,1194756,1844841,2016
